Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
89,4,Goto,2.229,2.007,3,0,0.042
90,4,Goto,2.176,2.065,3,0,0.042
91,4,Goto,2.121,2.121,3,0,0.042
92,4,Goto,2.065,2.176,3,0,0.042
93,4,Goto,2.007,2.229,3,0,0.042
94,4,Goto,1.948,2.281,3,0,0.042
95,4,Goto,1.888,2.331,3,0,0.042
96,4,Goto,1.826,2.38,3,0,0.042
97,4,Goto,1.763,2.427,3,0,0.042
98,4,Goto,1.699,2.472,3,0,0.042
99,4,Goto,1.634,2.516,3,0,0.042
100,4,Goto,1.567,2.558,3,0,0.042
101,4,Goto,1.5,2.598,3,0,0.042
102,4,Goto,1.431,2.636,3,0,0.042
103,4,Goto,1.362,2.673,3,0,0.042
104,4,Goto,1.292,2.708,3,0,0.042
105,4,Goto,1.22,2.741,3,0,0.042
106,4,Goto,1.148,2.772,3,0,0.042
107,4,Goto,1.075,2.801,3,0,0.042
108,4,Goto,1.001,2.828,3,0,0.042
109,4,Goto,0.927,2.853,3,0,0.042
110,4,Goto,0.852,2.876,3,0,0.042
111,4,Goto,0.776,2.898,3,0,0.042
112,4,Goto,0.7,2.917,3,0,0.042
113,4,Goto,0.624,2.934,3,0,0.042
114,4,Goto,0.547,2.95,3,0,0.042
115,4,Goto,0.469,2.963,3,0,0.042
116,4,Goto,0.392,2.974,3,0,0.042
117,4,Goto,0.314,2.984,3,0,0.042
118,4,Goto,0.235,2.991,3,0,0.042
119,4,Goto,0.157,2.996,3,0,0.042
120,4,Goto,0.079,2.999,3,0,0.042
121,4,Goto,0.0,3.0,3,0,0.042
122,4,Goto,-0.079,2.999,3,0,0.042
123,4,Goto,-0.157,2.996,3,0,0.042
124,4,Goto,-0.235,2.991,3,0,0.042
125,4,Goto,-0.314,2.984,3,0,0.042
126,4,Goto,-0.392,2.974,3,0,0.042
127,4,Goto,-0.469,2.963,3,0,0.042
128,4,Goto,-0.547,2.95,3,0,0.042
129,4,Goto,-0.624,2.934,3,0,0.042
130,4,Goto,-0.7,2.917,3,0,0.042
131,4,Goto,-0.776,2.898,3,0,0.042
132,4,Goto,-0.852,2.876,3,0,0.042
133,4,Goto,-0.927,2.853,3,0,0.042
134,4,Goto,-1.001,2.828,3,0,0.042
135,4,Goto,-1.075,2.801,3,0,0.042
136,4,Goto,-1.148,2.772,3,0,0.042
137,4,Goto,-1.22,2.741,3,0,0.042
138,4,Goto,-1.292,2.708,3,0,0.042
139,4,Goto,-1.362,2.673,3,0,0.042
140,4,Goto,-1.431,2.636,3,0,0.042
141,4,Goto,-1.5,2.598,3,0,0.042
142,4,Goto,-1.567,2.558,3,0,0.042
143,4,Goto,-1.634,2.516,3,0,0.042
144,4,Goto,-1.699,2.472,3,0,0.042
145,4,Goto,-1.763,2.427,3,0,0.042
146,4,Goto,-1.826,2.38,3,0,0.042
147,4,Goto,-1.888,2.331,3,0,0.042
148,4,Goto,-1.948,2.281,3,0,0.042
149,4,Goto,-2.007,2.229,3,0,0.042
150,4,Goto,-2.065,2.176,3,0,0.042
151,4,Goto,-2.121,2.121,3,0,0.042
152,4,Goto,-2.176,2.065,3,0,0.042
153,4,Goto,-2.229,2.007,3,0,0.042
154,4,Goto,-2.281,1.948,3,0,0.042
155,4,Goto,-2.331,1.888,3,0,0.042
156,4,Goto,-2.38,1.826,3,0,0.042
157,4,Goto,-2.427,1.763,3,0,0.042
158,4,Goto,-2.472,1.699,3,0,0.042
159,4,Goto,-2.516,1.634,3,0,0.042
160,4,Goto,-2.558,1.567,3,0,0.042
161,4,Goto,-2.598,1.5,3,0,0.042
162,4,Goto,-2.636,1.431,3,0,0.042
163,4,Goto,-2.673,1.362,3,0,0.042
164,4,Goto,-2.708,1.292,3,0,0.042
165,4,Goto,-2.741,1.22,3,0,0.042
166,4,Goto,-2.772,1.148,3,0,0.042
167,4,Goto,-2.801,1.075,3,0,0.042
168,4,Goto,-2.828,1.001,3,0,0.042
169,4,Goto,-2.853,0.927,3,0,0.042
170,4,Goto,-2.876,0.852,3,0,0.042
171,4,Goto,-2.898,0.776,3,0,0.042
172,4,Goto,-2.917,0.7,3,0,0.042
173,4,Goto,-2.934,0.624,3,0,0.042
174,4,Goto,-2.95,0.547,3,0,0.042
175,4,Goto,-2.963,0.469,3,0,0.042
176,4,Goto,-2.974,0.392,3,0,0.042
177,4,Goto,-2.984,0.314,3,0,0.042
178,4,Goto,-2.991,0.235,3,0,0.042
179,4,Goto,-2.996,0.157,3,0,0.042
180,4,Goto,-2.999,0.079,3,0,0.042
181,4,Goto,-3.0,0.0,3,0,0.042
182,4,Goto,-2.999,-0.079,3,0,0.042
183,4,Goto,-2.996,-0.157,3,0,0.042
184,4,Goto,-2.991,-0.235,3,0,0.042
185,4,Goto,-2.984,-0.314,3,0,0.042
186,4,Goto,-2.974,-0.392,3,0,0.042
187,4,Goto,-2.963,-0.469,3,0,0.042
188,4,Goto,-2.95,-0.547,3,0,0.042
189,4,Goto,-2.934,-0.624,3,0,0.042
190,4,Goto,-2.917,-0.7,3,0,0.042
191,4,Goto,-2.898,-0.776,3,0,0.042
192,4,Goto,-2.876,-0.852,3,0,0.042
193,4,Goto,-2.853,-0.927,3,0,0.042
194,4,Goto,-2.828,-1.001,3,0,0.042
195,4,Goto,-2.801,-1.075,3,0,0.042
196,4,Goto,-2.772,-1.148,3,0,0.042
197,4,Goto,-2.741,-1.22,3,0,0.042
198,4,Goto,-2.708,-1.292,3,0,0.042
199,4,Goto,-2.673,-1.362,3,0,0.042
200,4,Goto,-2.636,-1.431,3,0,0.042
201,4,Goto,-2.598,-1.5,3,0,0.042
202,4,Goto,-2.558,-1.567,3,0,0.042
203,4,Goto,-2.516,-1.634,3,0,0.042
204,4,Goto,-2.472,-1.699,3,0,0.042
205,4,Goto,-2.427,-1.763,3,0,0.042
206,4,Goto,-2.38,-1.826,3,0,0.042
207,4,Goto,-2.331,-1.888,3,0,0.042
208,4,Goto,-2.281,-1.948,3,0,0.042
209,4,Goto,-2.229,-2.007,3,0,0.042
210,4,Goto,-2.176,-2.065,3,0,0.042
211,4,Goto,-2.121,-2.121,3,0,0.042
212,4,Goto,-2.065,-2.176,3,0,0.042
213,4,Goto,-2.007,-2.229,3,0,0.042
214,4,Goto,-1.948,-2.281,3,0,0.042
215,4,Goto,-1.888,-2.331,3,0,0.042
216,4,Goto,-1.826,-2.38,3,0,0.042
217,4,Goto,-1.763,-2.427,3,0,0.042
218,4,Goto,-1.699,-2.472,3,0,0.042
219,4,Goto,-1.634,-2.516,3,0,0.042
220,4,Goto,-1.567,-2.558,3,0,0.042
221,4,Goto,-1.5,-2.598,3,0,0.042
222,4,Goto,-1.431,-2.636,3,0,0.042
223,4,Goto,-1.362,-2.673,3,0,0.042
224,4,Goto,-1.292,-2.708,3,0,0.042
225,4,Goto,-1.22,-2.741,3,0,0.042
226,4,Goto,-1.148,-2.772,3,0,0.042
227,4,Goto,-1.075,-2.801,3,0,0.042
228,4,Goto,-1.001,-2.828,3,0,0.042
229,4,Goto,-0.927,-2.853,3,0,0.042
230,4,Goto,-0.852,-2.876,3,0,0.042
231,4,Goto,-0.776,-2.898,3,0,0.042
232,4,Goto,-0.7,-2.917,3,0,0.042
233,4,Goto,-0.624,-2.934,3,0,0.042
234,4,Goto,-0.547,-2.95,3,0,0.042
235,4,Goto,-0.469,-2.963,3,0,0.042
236,4,Goto,-0.392,-2.974,3,0,0.042
237,4,Goto,-0.314,-2.984,3,0,0.042
238,4,Goto,-0.235,-2.991,3,0,0.042
239,4,Goto,-0.157,-2.996,3,0,0.042
240,4,Goto,-0.079,-2.999,3,0,0.042
241,4,Goto,0.0,-3.0,3,0,0.042
