Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
127,1,Goto,-1.763,-2.427,3,0,0.042
128,1,Goto,-1.699,-2.472,3,0,0.042
129,1,Goto,-1.634,-2.516,3,0,0.042
130,1,Goto,-1.567,-2.558,3,0,0.042
131,1,Goto,-1.5,-2.598,3,0,0.042
132,1,Goto,-1.431,-2.636,3,0,0.042
133,1,Goto,-1.362,-2.673,3,0,0.042
134,1,Goto,-1.292,-2.708,3,0,0.042
135,1,Goto,-1.22,-2.741,3,0,0.042
136,1,Goto,-1.148,-2.772,3,0,0.042
137,1,Goto,-1.075,-2.801,3,0,0.042
138,1,Goto,-1.001,-2.828,3,0,0.042
139,1,Goto,-0.927,-2.853,3,0,0.042
140,1,Goto,-0.852,-2.876,3,0,0.042
141,1,Goto,-0.776,-2.898,3,0,0.042
142,1,Goto,-0.7,-2.917,3,0,0.042
143,1,Goto,-0.624,-2.934,3,0,0.042
144,1,Goto,-0.547,-2.95,3,0,0.042
145,1,Goto,-0.469,-2.963,3,0,0.042
146,1,Goto,-0.392,-2.974,3,0,0.042
147,1,Goto,-0.314,-2.984,3,0,0.042
148,1,Goto,-0.235,-2.991,3,0,0.042
149,1,Goto,-0.157,-2.996,3,0,0.042
150,1,Goto,-0.079,-2.999,3,0,0.042
151,1,Goto,0.0,-3.0,3,0,0.042
152,1,Goto,0.079,-2.999,3,0,0.042
153,1,Goto,0.157,-2.996,3,0,0.042
154,1,Goto,0.235,-2.991,3,0,0.042
155,1,Goto,0.314,-2.984,3,0,0.042
156,1,Goto,0.392,-2.974,3,0,0.042
157,1,Goto,0.469,-2.963,3,0,0.042
158,1,Goto,0.547,-2.95,3,0,0.042
159,1,Goto,0.624,-2.934,3,0,0.042
160,1,Goto,0.7,-2.917,3,0,0.042
161,1,Goto,0.776,-2.898,3,0,0.042
162,1,Goto,0.852,-2.876,3,0,0.042
163,1,Goto,0.927,-2.853,3,0,0.042
164,1,Goto,1.001,-2.828,3,0,0.042
165,1,Goto,1.075,-2.801,3,0,0.042
166,1,Goto,1.148,-2.772,3,0,0.042
167,1,Goto,1.22,-2.741,3,0,0.042
168,1,Goto,1.292,-2.708,3,0,0.042
169,1,Goto,1.362,-2.673,3,0,0.042
170,1,Goto,1.431,-2.636,3,0,0.042
171,1,Goto,1.5,-2.598,3,0,0.042
172,1,Goto,1.567,-2.558,3,0,0.042
173,1,Goto,1.634,-2.516,3,0,0.042
174,1,Goto,1.699,-2.472,3,0,0.042
175,1,Goto,1.763,-2.427,3,0,0.042
176,1,Goto,1.826,-2.38,3,0,0.042
177,1,Goto,1.888,-2.331,3,0,0.042
178,1,Goto,1.948,-2.281,3,0,0.042
179,1,Goto,2.007,-2.229,3,0,0.042
180,1,Goto,2.065,-2.176,3,0,0.042
181,1,Goto,2.121,-2.121,3,0,0.042
182,1,Goto,2.176,-2.065,3,0,0.042
183,1,Goto,2.229,-2.007,3,0,0.042
184,1,Goto,2.281,-1.948,3,0,0.042
185,1,Goto,2.331,-1.888,3,0,0.042
186,1,Goto,2.38,-1.826,3,0,0.042
187,1,Goto,2.427,-1.763,3,0,0.042
188,1,Goto,2.472,-1.699,3,0,0.042
189,1,Goto,2.516,-1.634,3,0,0.042
190,1,Goto,2.558,-1.567,3,0,0.042
191,1,Goto,2.598,-1.5,3,0,0.042
192,1,Goto,2.636,-1.431,3,0,0.042
193,1,Goto,2.673,-1.362,3,0,0.042
194,1,Goto,2.708,-1.292,3,0,0.042
195,1,Goto,2.741,-1.22,3,0,0.042
196,1,Goto,2.772,-1.148,3,0,0.042
197,1,Goto,2.801,-1.075,3,0,0.042
198,1,Goto,2.828,-1.001,3,0,0.042
199,1,Goto,2.853,-0.927,3,0,0.042
200,1,Goto,2.876,-0.852,3,0,0.042
201,1,Goto,2.898,-0.776,3,0,0.042
202,1,Goto,2.917,-0.7,3,0,0.042
203,1,Goto,2.934,-0.624,3,0,0.042
204,1,Goto,2.95,-0.547,3,0,0.042
205,1,Goto,2.963,-0.469,3,0,0.042
206,1,Goto,2.974,-0.392,3,0,0.042
207,1,Goto,2.984,-0.314,3,0,0.042
208,1,Goto,2.991,-0.235,3,0,0.042
209,1,Goto,2.996,-0.157,3,0,0.042
210,1,Goto,2.999,-0.079,3,0,0.042
211,1,Goto,3.0,0.0,3,0,0.042
212,1,Goto,2.999,0.079,3,0,0.042
213,1,Goto,2.996,0.157,3,0,0.042
214,1,Goto,2.991,0.235,3,0,0.042
215,1,Goto,2.984,0.314,3,0,0.042
216,1,Goto,2.974,0.392,3,0,0.042
217,1,Goto,2.963,0.469,3,0,0.042
218,1,Goto,2.95,0.547,3,0,0.042
219,1,Goto,2.934,0.624,3,0,0.042
220,1,Goto,2.917,0.7,3,0,0.042
221,1,Goto,2.898,0.776,3,0,0.042
222,1,Goto,2.876,0.852,3,0,0.042
223,1,Goto,2.853,0.927,3,0,0.042
224,1,Goto,2.828,1.001,3,0,0.042
225,1,Goto,2.801,1.075,3,0,0.042
226,1,Goto,2.772,1.148,3,0,0.042
227,1,Goto,2.741,1.22,3,0,0.042
228,1,Goto,2.708,1.292,3,0,0.042
229,1,Goto,2.673,1.362,3,0,0.042
230,1,Goto,2.636,1.431,3,0,0.042
231,1,Goto,2.598,1.5,3,0,0.042
232,1,Goto,2.558,1.567,3,0,0.042
233,1,Goto,2.516,1.634,3,0,0.042
234,1,Goto,2.472,1.699,3,0,0.042
235,1,Goto,2.427,1.763,3,0,0.042
236,1,Goto,2.38,1.826,3,0,0.042
237,1,Goto,2.331,1.888,3,0,0.042
238,1,Goto,2.281,1.948,3,0,0.042
239,1,Goto,2.229,2.007,3,0,0.042
240,1,Goto,2.176,2.065,3,0,0.042
241,1,Goto,2.121,2.121,3,0,0.042
