Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
46,9,Goto,0,5.772,1.852,0,0.042
47,9,Goto,0,5.741,1.78,0,0.042
48,9,Goto,0,5.708,1.708,0,0.042
49,9,Goto,0,5.673,1.638,0,0.042
50,9,Goto,0,5.636,1.569,0,0.042
51,9,Goto,0,5.598,1.5,0,0.042
52,9,Goto,0,5.558,1.433,0,0.042
53,9,Goto,0,5.516,1.366,0,0.042
54,9,Goto,0,5.472,1.301,0,0.042
55,9,Goto,0,5.427,1.237,0,0.042
56,9,Goto,0,5.38,1.174,0,0.042
57,9,Goto,0,5.331,1.112,0,0.042
58,9,Goto,0,5.281,1.052,0,0.042
59,9,Goto,0,5.229,0.993,0,0.042
60,9,Goto,0,5.176,0.935,0,0.042
61,9,Goto,0,5.121,0.879,0,0.042
62,9,Goto,0,5.065,0.824,0,0.042
63,9,Goto,0,5.007,0.771,0,0.042
64,9,Goto,0,4.948,0.719,0,0.042
65,9,Goto,0,4.888,0.669,0,0.042
66,9,Goto,0,4.826,0.62,0,0.042
67,9,Goto,0,4.763,0.573,0,0.042
68,9,Goto,0,4.699,0.528,0,0.042
69,9,Goto,0,4.634,0.484,0,0.042
70,9,Goto,0,4.567,0.442,0,0.042
71,9,Goto,0,4.5,0.402,0,0.042
72,9,Goto,0,4.431,0.364,0,0.042
73,9,Goto,0,4.362,0.327,0,0.042
74,9,Goto,0,4.292,0.292,0,0.042
75,9,Goto,0,4.22,0.259,0,0.042
76,9,Goto,0,4.148,0.228,0,0.042
77,9,Goto,0,4.075,0.199,0,0.042
78,9,Goto,0,4.001,0.172,0,0.042
79,9,Goto,0,3.927,0.147,0,0.042
80,9,Goto,0,3.852,0.124,0,0.042
81,9,Goto,0,3.776,0.102,0,0.042
82,9,Goto,0,3.7,0.083,0,0.042
83,9,Goto,0,3.624,0.066,0,0.042
84,9,Goto,0,3.547,0.05,0,0.042
85,9,Goto,0,3.469,0.037,0,0.042
86,9,Goto,0,3.392,0.026,0,0.042
87,9,Goto,0,3.314,0.016,0,0.042
88,9,Goto,0,3.235,0.009,0,0.042
89,9,Goto,0,3.157,0.004,0,0.042
90,9,Goto,0,3.079,0.001,0,0.042
91,9,Goto,0,3.0,0.0,0,0.042
92,9,Goto,0,2.921,0.001,0,0.042
93,9,Goto,0,2.843,0.004,0,0.042
94,9,Goto,0,2.765,0.009,0,0.042
95,9,Goto,0,2.686,0.016,0,0.042
96,9,Goto,0,2.608,0.026,0,0.042
97,9,Goto,0,2.531,0.037,0,0.042
98,9,Goto,0,2.453,0.05,0,0.042
99,9,Goto,0,2.376,0.066,0,0.042
100,9,Goto,0,2.3,0.083,0,0.042
101,9,Goto,0,2.224,0.102,0,0.042
102,9,Goto,0,2.148,0.124,0,0.042
103,9,Goto,0,2.073,0.147,0,0.042
104,9,Goto,0,1.999,0.172,0,0.042
105,9,Goto,0,1.925,0.199,0,0.042
106,9,Goto,0,1.852,0.228,0,0.042
107,9,Goto,0,1.78,0.259,0,0.042
108,9,Goto,0,1.708,0.292,0,0.042
109,9,Goto,0,1.638,0.327,0,0.042
110,9,Goto,0,1.569,0.364,0,0.042
111,9,Goto,0,1.5,0.402,0,0.042
112,9,Goto,0,1.433,0.442,0,0.042
113,9,Goto,0,1.366,0.484,0,0.042
114,9,Goto,0,1.301,0.528,0,0.042
115,9,Goto,0,1.237,0.573,0,0.042
116,9,Goto,0,1.174,0.62,0,0.042
117,9,Goto,0,1.112,0.669,0,0.042
118,9,Goto,0,1.052,0.719,0,0.042
119,9,Goto,0,0.993,0.771,0,0.042
120,9,Goto,0,0.935,0.824,0,0.042
121,9,Goto,0,0.879,0.879,0,0.042
122,9,Goto,0,0.824,0.935,0,0.042
123,9,Goto,0,0.771,0.993,0,0.042
124,9,Goto,0,0.719,1.052,0,0.042
125,9,Goto,0,0.669,1.112,0,0.042
126,9,Goto,0,0.62,1.174,0,0.042
127,9,Goto,0,0.573,1.237,0,0.042
128,9,Goto,0,0.528,1.301,0,0.042
129,9,Goto,0,0.484,1.366,0,0.042
130,9,Goto,0,0.442,1.433,0,0.042
131,9,Goto,0,0.402,1.5,0,0.042
132,9,Goto,0,0.364,1.569,0,0.042
133,9,Goto,0,0.327,1.638,0,0.042
134,9,Goto,0,0.292,1.708,0,0.042
135,9,Goto,0,0.259,1.78,0,0.042
136,9,Goto,0,0.228,1.852,0,0.042
137,9,Goto,0,0.199,1.925,0,0.042
138,9,Goto,0,0.172,1.999,0,0.042
139,9,Goto,0,0.147,2.073,0,0.042
140,9,Goto,0,0.124,2.148,0,0.042
141,9,Goto,0,0.102,2.224,0,0.042
142,9,Goto,0,0.083,2.3,0,0.042
143,9,Goto,0,0.066,2.376,0,0.042
144,9,Goto,0,0.05,2.453,0,0.042
145,9,Goto,0,0.037,2.531,0,0.042
146,9,Goto,0,0.026,2.608,0,0.042
147,9,Goto,0,0.016,2.686,0,0.042
148,9,Goto,0,0.009,2.765,0,0.042
149,9,Goto,0,0.004,2.843,0,0.042
150,9,Goto,0,0.001,2.921,0,0.042
151,9,Goto,0,0.0,3.0,0,0.042
152,9,Goto,0,0.001,3.079,0,0.042
153,9,Goto,0,0.004,3.157,0,0.042
154,9,Goto,0,0.009,3.235,0,0.042
155,9,Goto,0,0.016,3.314,0,0.042
156,9,Goto,0,0.026,3.392,0,0.042
157,9,Goto,0,0.037,3.469,0,0.042
158,9,Goto,0,0.05,3.547,0,0.042
159,9,Goto,0,0.066,3.624,0,0.042
160,9,Goto,0,0.083,3.7,0,0.042
161,9,Goto,0,0.102,3.776,0,0.042
162,9,Goto,0,0.124,3.852,0,0.042
163,9,Goto,0,0.147,3.927,0,0.042
164,9,Goto,0,0.172,4.001,0,0.042
165,9,Goto,0,0.199,4.075,0,0.042
166,9,Goto,0,0.228,4.148,0,0.042
167,9,Goto,0,0.259,4.22,0,0.042
168,9,Goto,0,0.292,4.292,0,0.042
169,9,Goto,0,0.327,4.362,0,0.042
170,9,Goto,0,0.364,4.431,0,0.042
171,9,Goto,0,0.402,4.5,0,0.042
172,9,Goto,0,0.442,4.567,0,0.042
173,9,Goto,0,0.484,4.634,0,0.042
174,9,Goto,0,0.528,4.699,0,0.042
175,9,Goto,0,0.573,4.763,0,0.042
176,9,Goto,0,0.62,4.826,0,0.042
177,9,Goto,0,0.669,4.888,0,0.042
178,9,Goto,0,0.719,4.948,0,0.042
179,9,Goto,0,0.771,5.007,0,0.042
180,9,Goto,0,0.824,5.065,0,0.042
181,9,Goto,0,0.879,5.121,0,0.042
182,9,Goto,0,0.935,5.176,0,0.042
183,9,Goto,0,0.993,5.229,0,0.042
184,9,Goto,0,1.052,5.281,0,0.042
185,9,Goto,0,1.112,5.331,0,0.042
186,9,Goto,0,1.174,5.38,0,0.042
187,9,Goto,0,1.237,5.427,0,0.042
188,9,Goto,0,1.301,5.472,0,0.042
189,9,Goto,0,1.366,5.516,0,0.042
190,9,Goto,0,1.433,5.558,0,0.042
191,9,Goto,0,1.5,5.598,0,0.042
192,9,Goto,0,1.569,5.636,0,0.042
193,9,Goto,0,1.638,5.673,0,0.042
194,9,Goto,0,1.708,5.708,0,0.042
195,9,Goto,0,1.78,5.741,0,0.042
196,9,Goto,0,1.852,5.772,0,0.042
197,9,Goto,0,1.925,5.801,0,0.042
198,9,Goto,0,1.999,5.828,0,0.042
199,9,Goto,0,2.073,5.853,0,0.042
200,9,Goto,0,2.148,5.876,0,0.042
201,9,Goto,0,2.224,5.898,0,0.042
202,9,Goto,0,2.3,5.917,0,0.042
203,9,Goto,0,2.376,5.934,0,0.042
204,9,Goto,0,2.453,5.95,0,0.042
205,9,Goto,0,2.531,5.963,0,0.042
206,9,Goto,0,2.608,5.974,0,0.042
207,9,Goto,0,2.686,5.984,0,0.042
208,9,Goto,0,2.765,5.991,0,0.042
209,9,Goto,0,2.843,5.996,0,0.042
210,9,Goto,0,2.921,5.999,0,0.042
211,9,Goto,0,3.0,6.0,0,0.042
212,9,Goto,0,3.079,5.999,0,0.042
213,9,Goto,0,3.157,5.996,0,0.042
214,9,Goto,0,3.235,5.991,0,0.042
215,9,Goto,0,3.314,5.984,0,0.042
216,9,Goto,0,3.392,5.974,0,0.042
217,9,Goto,0,3.469,5.963,0,0.042
218,9,Goto,0,3.547,5.95,0,0.042
219,9,Goto,0,3.624,5.934,0,0.042
220,9,Goto,0,3.7,5.917,0,0.042
221,9,Goto,0,3.776,5.898,0,0.042
222,9,Goto,0,3.852,5.876,0,0.042
223,9,Goto,0,3.927,5.853,0,0.042
224,9,Goto,0,4.001,5.828,0,0.042
225,9,Goto,0,4.075,5.801,0,0.042
226,9,Goto,0,4.148,5.772,0,0.042
227,9,Goto,0,4.22,5.741,0,0.042
228,9,Goto,0,4.292,5.708,0,0.042
229,9,Goto,0,4.362,5.673,0,0.042
230,9,Goto,0,4.431,5.636,0,0.042
231,9,Goto,0,4.5,5.598,0,0.042
232,9,Goto,0,4.567,5.558,0,0.042
233,9,Goto,0,4.634,5.516,0,0.042
234,9,Goto,0,4.699,5.472,0,0.042
235,9,Goto,0,4.763,5.427,0,0.042
236,9,Goto,0,4.826,5.38,0,0.042
237,9,Goto,0,4.888,5.331,0,0.042
238,9,Goto,0,4.948,5.281,0,0.042
239,9,Goto,0,5.007,5.229,0,0.042
240,9,Goto,0,5.065,5.176,0,0.042
241,9,Goto,0,5.121,5.121,0,0.042
