Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
158,8,Goto,0,1.301,5.472,0,0.042
159,8,Goto,0,1.366,5.516,0,0.042
160,8,Goto,0,1.433,5.558,0,0.042
161,8,Goto,0,1.5,5.598,0,0.042
162,8,Goto,0,1.569,5.636,0,0.042
163,8,Goto,0,1.638,5.673,0,0.042
164,8,Goto,0,1.708,5.708,0,0.042
165,8,Goto,0,1.78,5.741,0,0.042
166,8,Goto,0,1.852,5.772,0,0.042
167,8,Goto,0,1.925,5.801,0,0.042
168,8,Goto,0,1.999,5.828,0,0.042
169,8,Goto,0,2.073,5.853,0,0.042
170,8,Goto,0,2.148,5.876,0,0.042
171,8,Goto,0,2.224,5.898,0,0.042
172,8,Goto,0,2.3,5.917,0,0.042
173,8,Goto,0,2.376,5.934,0,0.042
174,8,Goto,0,2.453,5.95,0,0.042
175,8,Goto,0,2.531,5.963,0,0.042
176,8,Goto,0,2.608,5.974,0,0.042
177,8,Goto,0,2.686,5.984,0,0.042
178,8,Goto,0,2.765,5.991,0,0.042
179,8,Goto,0,2.843,5.996,0,0.042
180,8,Goto,0,2.921,5.999,0,0.042
181,8,Goto,0,3.0,6.0,0,0.042
182,8,Goto,0,3.079,5.999,0,0.042
183,8,Goto,0,3.157,5.996,0,0.042
184,8,Goto,0,3.235,5.991,0,0.042
185,8,Goto,0,3.314,5.984,0,0.042
186,8,Goto,0,3.392,5.974,0,0.042
187,8,Goto,0,3.469,5.963,0,0.042
188,8,Goto,0,3.547,5.95,0,0.042
189,8,Goto,0,3.624,5.934,0,0.042
190,8,Goto,0,3.7,5.917,0,0.042
191,8,Goto,0,3.776,5.898,0,0.042
192,8,Goto,0,3.852,5.876,0,0.042
193,8,Goto,0,3.927,5.853,0,0.042
194,8,Goto,0,4.001,5.828,0,0.042
195,8,Goto,0,4.075,5.801,0,0.042
196,8,Goto,0,4.148,5.772,0,0.042
197,8,Goto,0,4.22,5.741,0,0.042
198,8,Goto,0,4.292,5.708,0,0.042
199,8,Goto,0,4.362,5.673,0,0.042
200,8,Goto,0,4.431,5.636,0,0.042
201,8,Goto,0,4.5,5.598,0,0.042
202,8,Goto,0,4.567,5.558,0,0.042
203,8,Goto,0,4.634,5.516,0,0.042
204,8,Goto,0,4.699,5.472,0,0.042
205,8,Goto,0,4.763,5.427,0,0.042
206,8,Goto,0,4.826,5.38,0,0.042
207,8,Goto,0,4.888,5.331,0,0.042
208,8,Goto,0,4.948,5.281,0,0.042
209,8,Goto,0,5.007,5.229,0,0.042
210,8,Goto,0,5.065,5.176,0,0.042
211,8,Goto,0,5.121,5.121,0,0.042
212,8,Goto,0,5.176,5.065,0,0.042
213,8,Goto,0,5.229,5.007,0,0.042
214,8,Goto,0,5.281,4.948,0,0.042
215,8,Goto,0,5.331,4.888,0,0.042
216,8,Goto,0,5.38,4.826,0,0.042
217,8,Goto,0,5.427,4.763,0,0.042
218,8,Goto,0,5.472,4.699,0,0.042
219,8,Goto,0,5.516,4.634,0,0.042
220,8,Goto,0,5.558,4.567,0,0.042
221,8,Goto,0,5.598,4.5,0,0.042
222,8,Goto,0,5.636,4.431,0,0.042
223,8,Goto,0,5.673,4.362,0,0.042
224,8,Goto,0,5.708,4.292,0,0.042
225,8,Goto,0,5.741,4.22,0,0.042
226,8,Goto,0,5.772,4.148,0,0.042
227,8,Goto,0,5.801,4.075,0,0.042
228,8,Goto,0,5.828,4.001,0,0.042
229,8,Goto,0,5.853,3.927,0,0.042
230,8,Goto,0,5.876,3.852,0,0.042
231,8,Goto,0,5.898,3.776,0,0.042
232,8,Goto,0,5.917,3.7,0,0.042
233,8,Goto,0,5.934,3.624,0,0.042
234,8,Goto,0,5.95,3.547,0,0.042
235,8,Goto,0,5.963,3.469,0,0.042
236,8,Goto,0,5.974,3.392,0,0.042
237,8,Goto,0,5.984,3.314,0,0.042
238,8,Goto,0,5.991,3.235,0,0.042
239,8,Goto,0,5.996,3.157,0,0.042
240,8,Goto,0,5.999,3.079,0,0.042
241,8,Goto,0,6.0,3.0,0,0.042
