Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
1,5,Goto,-2.121,-2.121,3,0,0.042
2,5,Goto,-2.065,-2.176,3,0,0.042
3,5,Goto,-2.007,-2.229,3,0,0.042
4,5,Goto,-1.948,-2.281,3,0,0.042
5,5,Goto,-1.888,-2.331,3,0,0.042
6,5,Goto,-1.826,-2.38,3,0,0.042
7,5,Goto,-1.763,-2.427,3,0,0.042
8,5,Goto,-1.699,-2.472,3,0,0.042
9,5,Goto,-1.634,-2.516,3,0,0.042
10,5,Goto,-1.567,-2.558,3,0,0.042
11,5,Goto,-1.5,-2.598,3,0,0.042
12,5,Goto,-1.431,-2.636,3,0,0.042
13,5,Goto,-1.362,-2.673,3,0,0.042
14,5,Goto,-1.292,-2.708,3,0,0.042
15,5,Goto,-1.22,-2.741,3,0,0.042
16,5,Goto,-1.148,-2.772,3,0,0.042
17,5,Goto,-1.075,-2.801,3,0,0.042
18,5,Goto,-1.001,-2.828,3,0,0.042
19,5,Goto,-0.927,-2.853,3,0,0.042
20,5,Goto,-0.852,-2.876,3,0,0.042
21,5,Goto,-0.776,-2.898,3,0,0.042
22,5,Goto,-0.7,-2.917,3,0,0.042
23,5,Goto,-0.624,-2.934,3,0,0.042
24,5,Goto,-0.547,-2.95,3,0,0.042
25,5,Goto,-0.469,-2.963,3,0,0.042
26,5,Goto,-0.392,-2.974,3,0,0.042
27,5,Goto,-0.314,-2.984,3,0,0.042
28,5,Goto,-0.235,-2.991,3,0,0.042
29,5,Goto,-0.157,-2.996,3,0,0.042
30,5,Goto,-0.079,-2.999,3,0,0.042
31,5,Goto,0.0,-3.0,3,0,0.042
32,5,Goto,0.079,-2.999,3,0,0.042
33,5,Goto,0.157,-2.996,3,0,0.042
34,5,Goto,0.235,-2.991,3,0,0.042
35,5,Goto,0.314,-2.984,3,0,0.042
36,5,Goto,0.392,-2.974,3,0,0.042
37,5,Goto,0.469,-2.963,3,0,0.042
38,5,Goto,0.547,-2.95,3,0,0.042
39,5,Goto,0.624,-2.934,3,0,0.042
40,5,Goto,0.7,-2.917,3,0,0.042
41,5,Goto,0.776,-2.898,3,0,0.042
42,5,Goto,0.852,-2.876,3,0,0.042
43,5,Goto,0.927,-2.853,3,0,0.042
44,5,Goto,1.001,-2.828,3,0,0.042
45,5,Goto,1.075,-2.801,3,0,0.042
46,5,Goto,1.148,-2.772,3,0,0.042
47,5,Goto,1.22,-2.741,3,0,0.042
48,5,Goto,1.292,-2.708,3,0,0.042
49,5,Goto,1.362,-2.673,3,0,0.042
50,5,Goto,1.431,-2.636,3,0,0.042
51,5,Goto,1.5,-2.598,3,0,0.042
52,5,Goto,1.567,-2.558,3,0,0.042
53,5,Goto,1.634,-2.516,3,0,0.042
54,5,Goto,1.699,-2.472,3,0,0.042
55,5,Goto,1.763,-2.427,3,0,0.042
56,5,Goto,1.826,-2.38,3,0,0.042
57,5,Goto,1.888,-2.331,3,0,0.042
58,5,Goto,1.948,-2.281,3,0,0.042
59,5,Goto,2.007,-2.229,3,0,0.042
60,5,Goto,2.065,-2.176,3,0,0.042
61,5,Goto,2.121,-2.121,3,0,0.042
62,5,Goto,2.176,-2.065,3,0,0.042
63,5,Goto,2.229,-2.007,3,0,0.042
64,5,Goto,2.281,-1.948,3,0,0.042
65,5,Goto,2.331,-1.888,3,0,0.042
66,5,Goto,2.38,-1.826,3,0,0.042
67,5,Goto,2.427,-1.763,3,0,0.042
68,5,Goto,2.472,-1.699,3,0,0.042
69,5,Goto,2.516,-1.634,3,0,0.042
70,5,Goto,2.558,-1.567,3,0,0.042
71,5,Goto,2.598,-1.5,3,0,0.042
72,5,Goto,2.636,-1.431,3,0,0.042
73,5,Goto,2.673,-1.362,3,0,0.042
74,5,Goto,2.708,-1.292,3,0,0.042
75,5,Goto,2.741,-1.22,3,0,0.042
76,5,Goto,2.772,-1.148,3,0,0.042
77,5,Goto,2.801,-1.075,3,0,0.042
78,5,Goto,2.828,-1.001,3,0,0.042
79,5,Goto,2.853,-0.927,3,0,0.042
80,5,Goto,2.876,-0.852,3,0,0.042
81,5,Goto,2.898,-0.776,3,0,0.042
82,5,Goto,2.917,-0.7,3,0,0.042
83,5,Goto,2.934,-0.624,3,0,0.042
84,5,Goto,2.95,-0.547,3,0,0.042
85,5,Goto,2.963,-0.469,3,0,0.042
86,5,Goto,2.974,-0.392,3,0,0.042
87,5,Goto,2.984,-0.314,3,0,0.042
88,5,Goto,2.991,-0.235,3,0,0.042
89,5,Goto,2.996,-0.157,3,0,0.042
90,5,Goto,2.999,-0.079,3,0,0.042
91,5,Goto,3.0,0.0,3,0,0.042
92,5,Goto,2.999,0.079,3,0,0.042
93,5,Goto,2.996,0.157,3,0,0.042
94,5,Goto,2.991,0.235,3,0,0.042
95,5,Goto,2.984,0.314,3,0,0.042
96,5,Goto,2.974,0.392,3,0,0.042
97,5,Goto,2.963,0.469,3,0,0.042
98,5,Goto,2.95,0.547,3,0,0.042
99,5,Goto,2.934,0.624,3,0,0.042
100,5,Goto,2.917,0.7,3,0,0.042
101,5,Goto,2.898,0.776,3,0,0.042
102,5,Goto,2.876,0.852,3,0,0.042
103,5,Goto,2.853,0.927,3,0,0.042
104,5,Goto,2.828,1.001,3,0,0.042
105,5,Goto,2.801,1.075,3,0,0.042
106,5,Goto,2.772,1.148,3,0,0.042
107,5,Goto,2.741,1.22,3,0,0.042
108,5,Goto,2.708,1.292,3,0,0.042
109,5,Goto,2.673,1.362,3,0,0.042
110,5,Goto,2.636,1.431,3,0,0.042
111,5,Goto,2.598,1.5,3,0,0.042
112,5,Goto,2.558,1.567,3,0,0.042
113,5,Goto,2.516,1.634,3,0,0.042
114,5,Goto,2.472,1.699,3,0,0.042
115,5,Goto,2.427,1.763,3,0,0.042
116,5,Goto,2.38,1.826,3,0,0.042
117,5,Goto,2.331,1.888,3,0,0.042
118,5,Goto,2.281,1.948,3,0,0.042
119,5,Goto,2.229,2.007,3,0,0.042
120,5,Goto,2.176,2.065,3,0,0.042
121,5,Goto,2.121,2.121,3,0,0.042
122,5,Goto,2.065,2.176,3,0,0.042
123,5,Goto,2.007,2.229,3,0,0.042
124,5,Goto,1.948,2.281,3,0,0.042
125,5,Goto,1.888,2.331,3,0,0.042
126,5,Goto,1.826,2.38,3,0,0.042
127,5,Goto,1.763,2.427,3,0,0.042
128,5,Goto,1.699,2.472,3,0,0.042
129,5,Goto,1.634,2.516,3,0,0.042
130,5,Goto,1.567,2.558,3,0,0.042
131,5,Goto,1.5,2.598,3,0,0.042
132,5,Goto,1.431,2.636,3,0,0.042
133,5,Goto,1.362,2.673,3,0,0.042
134,5,Goto,1.292,2.708,3,0,0.042
135,5,Goto,1.22,2.741,3,0,0.042
136,5,Goto,1.148,2.772,3,0,0.042
137,5,Goto,1.075,2.801,3,0,0.042
138,5,Goto,1.001,2.828,3,0,0.042
139,5,Goto,0.927,2.853,3,0,0.042
140,5,Goto,0.852,2.876,3,0,0.042
141,5,Goto,0.776,2.898,3,0,0.042
142,5,Goto,0.7,2.917,3,0,0.042
143,5,Goto,0.624,2.934,3,0,0.042
144,5,Goto,0.547,2.95,3,0,0.042
145,5,Goto,0.469,2.963,3,0,0.042
146,5,Goto,0.392,2.974,3,0,0.042
147,5,Goto,0.314,2.984,3,0,0.042
148,5,Goto,0.235,2.991,3,0,0.042
149,5,Goto,0.157,2.996,3,0,0.042
150,5,Goto,0.079,2.999,3,0,0.042
151,5,Goto,0.0,3.0,3,0,0.042
152,5,Goto,-0.079,2.999,3,0,0.042
153,5,Goto,-0.157,2.996,3,0,0.042
154,5,Goto,-0.235,2.991,3,0,0.042
155,5,Goto,-0.314,2.984,3,0,0.042
156,5,Goto,-0.392,2.974,3,0,0.042
157,5,Goto,-0.469,2.963,3,0,0.042
158,5,Goto,-0.547,2.95,3,0,0.042
159,5,Goto,-0.624,2.934,3,0,0.042
160,5,Goto,-0.7,2.917,3,0,0.042
161,5,Goto,-0.776,2.898,3,0,0.042
162,5,Goto,-0.852,2.876,3,0,0.042
163,5,Goto,-0.927,2.853,3,0,0.042
164,5,Goto,-1.001,2.828,3,0,0.042
165,5,Goto,-1.075,2.801,3,0,0.042
166,5,Goto,-1.148,2.772,3,0,0.042
167,5,Goto,-1.22,2.741,3,0,0.042
168,5,Goto,-1.292,2.708,3,0,0.042
169,5,Goto,-1.362,2.673,3,0,0.042
170,5,Goto,-1.431,2.636,3,0,0.042
171,5,Goto,-1.5,2.598,3,0,0.042
172,5,Goto,-1.567,2.558,3,0,0.042
173,5,Goto,-1.634,2.516,3,0,0.042
174,5,Goto,-1.699,2.472,3,0,0.042
175,5,Goto,-1.763,2.427,3,0,0.042
176,5,Goto,-1.826,2.38,3,0,0.042
177,5,Goto,-1.888,2.331,3,0,0.042
178,5,Goto,-1.948,2.281,3,0,0.042
179,5,Goto,-2.007,2.229,3,0,0.042
180,5,Goto,-2.065,2.176,3,0,0.042
181,5,Goto,-2.121,2.121,3,0,0.042
182,5,Goto,-2.176,2.065,3,0,0.042
183,5,Goto,-2.229,2.007,3,0,0.042
184,5,Goto,-2.281,1.948,3,0,0.042
185,5,Goto,-2.331,1.888,3,0,0.042
186,5,Goto,-2.38,1.826,3,0,0.042
187,5,Goto,-2.427,1.763,3,0,0.042
188,5,Goto,-2.472,1.699,3,0,0.042
189,5,Goto,-2.516,1.634,3,0,0.042
190,5,Goto,-2.558,1.567,3,0,0.042
191,5,Goto,-2.598,1.5,3,0,0.042
192,5,Goto,-2.636,1.431,3,0,0.042
193,5,Goto,-2.673,1.362,3,0,0.042
194,5,Goto,-2.708,1.292,3,0,0.042
195,5,Goto,-2.741,1.22,3,0,0.042
196,5,Goto,-2.772,1.148,3,0,0.042
197,5,Goto,-2.801,1.075,3,0,0.042
198,5,Goto,-2.828,1.001,3,0,0.042
199,5,Goto,-2.853,0.927,3,0,0.042
200,5,Goto,-2.876,0.852,3,0,0.042
201,5,Goto,-2.898,0.776,3,0,0.042
202,5,Goto,-2.917,0.7,3,0,0.042
203,5,Goto,-2.934,0.624,3,0,0.042
204,5,Goto,-2.95,0.547,3,0,0.042
205,5,Goto,-2.963,0.469,3,0,0.042
206,5,Goto,-2.974,0.392,3,0,0.042
207,5,Goto,-2.984,0.314,3,0,0.042
208,5,Goto,-2.991,0.235,3,0,0.042
209,5,Goto,-2.996,0.157,3,0,0.042
210,5,Goto,-2.999,0.079,3,0,0.042
211,5,Goto,-3.0,0.0,3,0,0.042
212,5,Goto,-2.999,-0.079,3,0,0.042
213,5,Goto,-2.996,-0.157,3,0,0.042
214,5,Goto,-2.991,-0.235,3,0,0.042
215,5,Goto,-2.984,-0.314,3,0,0.042
216,5,Goto,-2.974,-0.392,3,0,0.042
217,5,Goto,-2.963,-0.469,3,0,0.042
218,5,Goto,-2.95,-0.547,3,0,0.042
219,5,Goto,-2.934,-0.624,3,0,0.042
220,5,Goto,-2.917,-0.7,3,0,0.042
221,5,Goto,-2.898,-0.776,3,0,0.042
222,5,Goto,-2.876,-0.852,3,0,0.042
223,5,Goto,-2.853,-0.927,3,0,0.042
224,5,Goto,-2.828,-1.001,3,0,0.042
225,5,Goto,-2.801,-1.075,3,0,0.042
226,5,Goto,-2.772,-1.148,3,0,0.042
227,5,Goto,-2.741,-1.22,3,0,0.042
228,5,Goto,-2.708,-1.292,3,0,0.042
229,5,Goto,-2.673,-1.362,3,0,0.042
230,5,Goto,-2.636,-1.431,3,0,0.042
231,5,Goto,-2.598,-1.5,3,0,0.042
232,5,Goto,-2.558,-1.567,3,0,0.042
233,5,Goto,-2.516,-1.634,3,0,0.042
234,5,Goto,-2.472,-1.699,3,0,0.042
235,5,Goto,-2.427,-1.763,3,0,0.042
236,5,Goto,-2.38,-1.826,3,0,0.042
237,5,Goto,-2.331,-1.888,3,0,0.042
238,5,Goto,-2.281,-1.948,3,0,0.042
239,5,Goto,-2.229,-2.007,3,0,0.042
240,5,Goto,-2.176,-2.065,3,0,0.042
241,5,Goto,-2.121,-2.121,3,0,0.042
