Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
1,2,Goto,3.0,0.0,3,0,0.042
2,2,Goto,2.999,0.079,3,0,0.042
3,2,Goto,2.996,0.157,3,0,0.042
4,2,Goto,2.991,0.235,3,0,0.042
5,2,Goto,2.984,0.314,3,0,0.042
6,2,Goto,2.974,0.392,3,0,0.042
7,2,Goto,2.963,0.469,3,0,0.042
8,2,Goto,2.95,0.547,3,0,0.042
9,2,Goto,2.934,0.624,3,0,0.042
10,2,Goto,2.917,0.7,3,0,0.042
11,2,Goto,2.898,0.776,3,0,0.042
12,2,Goto,2.876,0.852,3,0,0.042
13,2,Goto,2.853,0.927,3,0,0.042
14,2,Goto,2.828,1.001,3,0,0.042
15,2,Goto,2.801,1.075,3,0,0.042
16,2,Goto,2.772,1.148,3,0,0.042
17,2,Goto,2.741,1.22,3,0,0.042
18,2,Goto,2.708,1.292,3,0,0.042
19,2,Goto,2.673,1.362,3,0,0.042
20,2,Goto,2.636,1.431,3,0,0.042
21,2,Goto,2.598,1.5,3,0,0.042
22,2,Goto,2.558,1.567,3,0,0.042
23,2,Goto,2.516,1.634,3,0,0.042
24,2,Goto,2.472,1.699,3,0,0.042
25,2,Goto,2.427,1.763,3,0,0.042
26,2,Goto,2.38,1.826,3,0,0.042
27,2,Goto,2.331,1.888,3,0,0.042
28,2,Goto,2.281,1.948,3,0,0.042
29,2,Goto,2.229,2.007,3,0,0.042
30,2,Goto,2.176,2.065,3,0,0.042
31,2,Goto,2.121,2.121,3,0,0.042
32,2,Goto,2.065,2.176,3,0,0.042
33,2,Goto,2.007,2.229,3,0,0.042
34,2,Goto,1.948,2.281,3,0,0.042
35,2,Goto,1.888,2.331,3,0,0.042
36,2,Goto,1.826,2.38,3,0,0.042
37,2,Goto,1.763,2.427,3,0,0.042
38,2,Goto,1.699,2.472,3,0,0.042
39,2,Goto,1.634,2.516,3,0,0.042
40,2,Goto,1.567,2.558,3,0,0.042
41,2,Goto,1.5,2.598,3,0,0.042
42,2,Goto,1.431,2.636,3,0,0.042
43,2,Goto,1.362,2.673,3,0,0.042
44,2,Goto,1.292,2.708,3,0,0.042
45,2,Goto,1.22,2.741,3,0,0.042
46,2,Goto,1.148,2.772,3,0,0.042
47,2,Goto,1.075,2.801,3,0,0.042
48,2,Goto,1.001,2.828,3,0,0.042
49,2,Goto,0.927,2.853,3,0,0.042
50,2,Goto,0.852,2.876,3,0,0.042
51,2,Goto,0.776,2.898,3,0,0.042
52,2,Goto,0.7,2.917,3,0,0.042
53,2,Goto,0.624,2.934,3,0,0.042
54,2,Goto,0.547,2.95,3,0,0.042
55,2,Goto,0.469,2.963,3,0,0.042
56,2,Goto,0.392,2.974,3,0,0.042
57,2,Goto,0.314,2.984,3,0,0.042
58,2,Goto,0.235,2.991,3,0,0.042
59,2,Goto,0.157,2.996,3,0,0.042
60,2,Goto,0.079,2.999,3,0,0.042
61,2,Goto,0.0,3.0,3,0,0.042
62,2,Goto,-0.079,2.999,3,0,0.042
63,2,Goto,-0.157,2.996,3,0,0.042
64,2,Goto,-0.235,2.991,3,0,0.042
65,2,Goto,-0.314,2.984,3,0,0.042
66,2,Goto,-0.392,2.974,3,0,0.042
67,2,Goto,-0.469,2.963,3,0,0.042
68,2,Goto,-0.547,2.95,3,0,0.042
69,2,Goto,-0.624,2.934,3,0,0.042
70,2,Goto,-0.7,2.917,3,0,0.042
71,2,Goto,-0.776,2.898,3,0,0.042
72,2,Goto,-0.852,2.876,3,0,0.042
73,2,Goto,-0.927,2.853,3,0,0.042
74,2,Goto,-1.001,2.828,3,0,0.042
75,2,Goto,-1.075,2.801,3,0,0.042
76,2,Goto,-1.148,2.772,3,0,0.042
77,2,Goto,-1.22,2.741,3,0,0.042
78,2,Goto,-1.292,2.708,3,0,0.042
79,2,Goto,-1.362,2.673,3,0,0.042
80,2,Goto,-1.431,2.636,3,0,0.042
81,2,Goto,-1.5,2.598,3,0,0.042
82,2,Goto,-1.567,2.558,3,0,0.042
83,2,Goto,-1.634,2.516,3,0,0.042
84,2,Goto,-1.699,2.472,3,0,0.042
85,2,Goto,-1.763,2.427,3,0,0.042
86,2,Goto,-1.826,2.38,3,0,0.042
87,2,Goto,-1.888,2.331,3,0,0.042
88,2,Goto,-1.948,2.281,3,0,0.042
89,2,Goto,-2.007,2.229,3,0,0.042
90,2,Goto,-2.065,2.176,3,0,0.042
91,2,Goto,-2.121,2.121,3,0,0.042
92,2,Goto,-2.176,2.065,3,0,0.042
93,2,Goto,-2.229,2.007,3,0,0.042
94,2,Goto,-2.281,1.948,3,0,0.042
95,2,Goto,-2.331,1.888,3,0,0.042
96,2,Goto,-2.38,1.826,3,0,0.042
97,2,Goto,-2.427,1.763,3,0,0.042
98,2,Goto,-2.472,1.699,3,0,0.042
99,2,Goto,-2.516,1.634,3,0,0.042
100,2,Goto,-2.558,1.567,3,0,0.042
101,2,Goto,-2.598,1.5,3,0,0.042
102,2,Goto,-2.636,1.431,3,0,0.042
103,2,Goto,-2.673,1.362,3,0,0.042
104,2,Goto,-2.708,1.292,3,0,0.042
105,2,Goto,-2.741,1.22,3,0,0.042
106,2,Goto,-2.772,1.148,3,0,0.042
107,2,Goto,-2.801,1.075,3,0,0.042
108,2,Goto,-2.828,1.001,3,0,0.042
109,2,Goto,-2.853,0.927,3,0,0.042
110,2,Goto,-2.876,0.852,3,0,0.042
111,2,Goto,-2.898,0.776,3,0,0.042
112,2,Goto,-2.917,0.7,3,0,0.042
113,2,Goto,-2.934,0.624,3,0,0.042
114,2,Goto,-2.95,0.547,3,0,0.042
115,2,Goto,-2.963,0.469,3,0,0.042
116,2,Goto,-2.974,0.392,3,0,0.042
117,2,Goto,-2.984,0.314,3,0,0.042
118,2,Goto,-2.991,0.235,3,0,0.042
119,2,Goto,-2.996,0.157,3,0,0.042
120,2,Goto,-2.999,0.079,3,0,0.042
121,2,Goto,-3.0,0.0,3,0,0.042
122,2,Goto,-2.999,-0.079,3,0,0.042
123,2,Goto,-2.996,-0.157,3,0,0.042
124,2,Goto,-2.991,-0.235,3,0,0.042
125,2,Goto,-2.984,-0.314,3,0,0.042
126,2,Goto,-2.974,-0.392,3,0,0.042
127,2,Goto,-2.963,-0.469,3,0,0.042
128,2,Goto,-2.95,-0.547,3,0,0.042
129,2,Goto,-2.934,-0.624,3,0,0.042
130,2,Goto,-2.917,-0.7,3,0,0.042
131,2,Goto,-2.898,-0.776,3,0,0.042
132,2,Goto,-2.876,-0.852,3,0,0.042
133,2,Goto,-2.853,-0.927,3,0,0.042
134,2,Goto,-2.828,-1.001,3,0,0.042
135,2,Goto,-2.801,-1.075,3,0,0.042
136,2,Goto,-2.772,-1.148,3,0,0.042
137,2,Goto,-2.741,-1.22,3,0,0.042
138,2,Goto,-2.708,-1.292,3,0,0.042
139,2,Goto,-2.673,-1.362,3,0,0.042
140,2,Goto,-2.636,-1.431,3,0,0.042
141,2,Goto,-2.598,-1.5,3,0,0.042
142,2,Goto,-2.558,-1.567,3,0,0.042
143,2,Goto,-2.516,-1.634,3,0,0.042
144,2,Goto,-2.472,-1.699,3,0,0.042
145,2,Goto,-2.427,-1.763,3,0,0.042
146,2,Goto,-2.38,-1.826,3,0,0.042
147,2,Goto,-2.331,-1.888,3,0,0.042
148,2,Goto,-2.281,-1.948,3,0,0.042
149,2,Goto,-2.229,-2.007,3,0,0.042
150,2,Goto,-2.176,-2.065,3,0,0.042
151,2,Goto,-2.121,-2.121,3,0,0.042
152,2,Goto,-2.065,-2.176,3,0,0.042
153,2,Goto,-2.007,-2.229,3,0,0.042
154,2,Goto,-1.948,-2.281,3,0,0.042
155,2,Goto,-1.888,-2.331,3,0,0.042
156,2,Goto,-1.826,-2.38,3,0,0.042
157,2,Goto,-1.763,-2.427,3,0,0.042
158,2,Goto,-1.699,-2.472,3,0,0.042
159,2,Goto,-1.634,-2.516,3,0,0.042
160,2,Goto,-1.567,-2.558,3,0,0.042
161,2,Goto,-1.5,-2.598,3,0,0.042
162,2,Goto,-1.431,-2.636,3,0,0.042
163,2,Goto,-1.362,-2.673,3,0,0.042
164,2,Goto,-1.292,-2.708,3,0,0.042
165,2,Goto,-1.22,-2.741,3,0,0.042
166,2,Goto,-1.148,-2.772,3,0,0.042
167,2,Goto,-1.075,-2.801,3,0,0.042
168,2,Goto,-1.001,-2.828,3,0,0.042
169,2,Goto,-0.927,-2.853,3,0,0.042
170,2,Goto,-0.852,-2.876,3,0,0.042
171,2,Goto,-0.776,-2.898,3,0,0.042
172,2,Goto,-0.7,-2.917,3,0,0.042
173,2,Goto,-0.624,-2.934,3,0,0.042
174,2,Goto,-0.547,-2.95,3,0,0.042
175,2,Goto,-0.469,-2.963,3,0,0.042
176,2,Goto,-0.392,-2.974,3,0,0.042
177,2,Goto,-0.314,-2.984,3,0,0.042
