Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
127,7,Goto,2.427,-1.763,3,0,0.042
128,7,Goto,2.472,-1.699,3,0,0.042
129,7,Goto,2.516,-1.634,3,0,0.042
130,7,Goto,2.558,-1.567,3,0,0.042
131,7,Goto,2.598,-1.5,3,0,0.042
132,7,Goto,2.636,-1.431,3,0,0.042
133,7,Goto,2.673,-1.362,3,0,0.042
134,7,Goto,2.708,-1.292,3,0,0.042
135,7,Goto,2.741,-1.22,3,0,0.042
136,7,Goto,2.772,-1.148,3,0,0.042
137,7,Goto,2.801,-1.075,3,0,0.042
138,7,Goto,2.828,-1.001,3,0,0.042
139,7,Goto,2.853,-0.927,3,0,0.042
140,7,Goto,2.876,-0.852,3,0,0.042
141,7,Goto,2.898,-0.776,3,0,0.042
142,7,Goto,2.917,-0.7,3,0,0.042
143,7,Goto,2.934,-0.624,3,0,0.042
144,7,Goto,2.95,-0.547,3,0,0.042
145,7,Goto,2.963,-0.469,3,0,0.042
146,7,Goto,2.974,-0.392,3,0,0.042
147,7,Goto,2.984,-0.314,3,0,0.042
148,7,Goto,2.991,-0.235,3,0,0.042
149,7,Goto,2.996,-0.157,3,0,0.042
150,7,Goto,2.999,-0.079,3,0,0.042
151,7,Goto,3.0,0.0,3,0,0.042
152,7,Goto,2.999,0.079,3,0,0.042
153,7,Goto,2.996,0.157,3,0,0.042
154,7,Goto,2.991,0.235,3,0,0.042
155,7,Goto,2.984,0.314,3,0,0.042
156,7,Goto,2.974,0.392,3,0,0.042
157,7,Goto,2.963,0.469,3,0,0.042
158,7,Goto,2.95,0.547,3,0,0.042
159,7,Goto,2.934,0.624,3,0,0.042
160,7,Goto,2.917,0.7,3,0,0.042
161,7,Goto,2.898,0.776,3,0,0.042
162,7,Goto,2.876,0.852,3,0,0.042
163,7,Goto,2.853,0.927,3,0,0.042
164,7,Goto,2.828,1.001,3,0,0.042
165,7,Goto,2.801,1.075,3,0,0.042
166,7,Goto,2.772,1.148,3,0,0.042
167,7,Goto,2.741,1.22,3,0,0.042
168,7,Goto,2.708,1.292,3,0,0.042
169,7,Goto,2.673,1.362,3,0,0.042
170,7,Goto,2.636,1.431,3,0,0.042
171,7,Goto,2.598,1.5,3,0,0.042
172,7,Goto,2.558,1.567,3,0,0.042
173,7,Goto,2.516,1.634,3,0,0.042
174,7,Goto,2.472,1.699,3,0,0.042
175,7,Goto,2.427,1.763,3,0,0.042
176,7,Goto,2.38,1.826,3,0,0.042
177,7,Goto,2.331,1.888,3,0,0.042
178,7,Goto,2.281,1.948,3,0,0.042
179,7,Goto,2.229,2.007,3,0,0.042
180,7,Goto,2.176,2.065,3,0,0.042
181,7,Goto,2.121,2.121,3,0,0.042
182,7,Goto,2.065,2.176,3,0,0.042
183,7,Goto,2.007,2.229,3,0,0.042
184,7,Goto,1.948,2.281,3,0,0.042
185,7,Goto,1.888,2.331,3,0,0.042
186,7,Goto,1.826,2.38,3,0,0.042
187,7,Goto,1.763,2.427,3,0,0.042
188,7,Goto,1.699,2.472,3,0,0.042
189,7,Goto,1.634,2.516,3,0,0.042
190,7,Goto,1.567,2.558,3,0,0.042
191,7,Goto,1.5,2.598,3,0,0.042
192,7,Goto,1.431,2.636,3,0,0.042
193,7,Goto,1.362,2.673,3,0,0.042
194,7,Goto,1.292,2.708,3,0,0.042
195,7,Goto,1.22,2.741,3,0,0.042
196,7,Goto,1.148,2.772,3,0,0.042
197,7,Goto,1.075,2.801,3,0,0.042
198,7,Goto,1.001,2.828,3,0,0.042
199,7,Goto,0.927,2.853,3,0,0.042
200,7,Goto,0.852,2.876,3,0,0.042
201,7,Goto,0.776,2.898,3,0,0.042
202,7,Goto,0.7,2.917,3,0,0.042
203,7,Goto,0.624,2.934,3,0,0.042
204,7,Goto,0.547,2.95,3,0,0.042
205,7,Goto,0.469,2.963,3,0,0.042
206,7,Goto,0.392,2.974,3,0,0.042
207,7,Goto,0.314,2.984,3,0,0.042
208,7,Goto,0.235,2.991,3,0,0.042
209,7,Goto,0.157,2.996,3,0,0.042
210,7,Goto,0.079,2.999,3,0,0.042
211,7,Goto,0.0,3.0,3,0,0.042
212,7,Goto,-0.079,2.999,3,0,0.042
213,7,Goto,-0.157,2.996,3,0,0.042
214,7,Goto,-0.235,2.991,3,0,0.042
215,7,Goto,-0.314,2.984,3,0,0.042
216,7,Goto,-0.392,2.974,3,0,0.042
217,7,Goto,-0.469,2.963,3,0,0.042
218,7,Goto,-0.547,2.95,3,0,0.042
219,7,Goto,-0.624,2.934,3,0,0.042
220,7,Goto,-0.7,2.917,3,0,0.042
221,7,Goto,-0.776,2.898,3,0,0.042
222,7,Goto,-0.852,2.876,3,0,0.042
223,7,Goto,-0.927,2.853,3,0,0.042
224,7,Goto,-1.001,2.828,3,0,0.042
225,7,Goto,-1.075,2.801,3,0,0.042
226,7,Goto,-1.148,2.772,3,0,0.042
227,7,Goto,-1.22,2.741,3,0,0.042
228,7,Goto,-1.292,2.708,3,0,0.042
229,7,Goto,-1.362,2.673,3,0,0.042
230,7,Goto,-1.431,2.636,3,0,0.042
231,7,Goto,-1.5,2.598,3,0,0.042
232,7,Goto,-1.567,2.558,3,0,0.042
233,7,Goto,-1.634,2.516,3,0,0.042
234,7,Goto,-1.699,2.472,3,0,0.042
235,7,Goto,-1.763,2.427,3,0,0.042
236,7,Goto,-1.826,2.38,3,0,0.042
237,7,Goto,-1.888,2.331,3,0,0.042
238,7,Goto,-1.948,2.281,3,0,0.042
239,7,Goto,-2.007,2.229,3,0,0.042
240,7,Goto,-2.065,2.176,3,0,0.042
241,7,Goto,-2.121,2.121,3,0,0.042
