Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
114,13,Goto,0,4.699,5.472,0,0.042
115,13,Goto,0,4.763,5.427,0,0.042
116,13,Goto,0,4.826,5.38,0,0.042
117,13,Goto,0,4.888,5.331,0,0.042
118,13,Goto,0,4.948,5.281,0,0.042
119,13,Goto,0,5.007,5.229,0,0.042
120,13,Goto,0,5.065,5.176,0,0.042
121,13,Goto,0,5.121,5.121,0,0.042
122,13,Goto,0,5.176,5.065,0,0.042
123,13,Goto,0,5.229,5.007,0,0.042
124,13,Goto,0,5.281,4.948,0,0.042
125,13,Goto,0,5.331,4.888,0,0.042
126,13,Goto,0,5.38,4.826,0,0.042
127,13,Goto,0,5.427,4.763,0,0.042
128,13,Goto,0,5.472,4.699,0,0.042
129,13,Goto,0,5.516,4.634,0,0.042
130,13,Goto,0,5.558,4.567,0,0.042
131,13,Goto,0,5.598,4.5,0,0.042
132,13,Goto,0,5.636,4.431,0,0.042
133,13,Goto,0,5.673,4.362,0,0.042
134,13,Goto,0,5.708,4.292,0,0.042
135,13,Goto,0,5.741,4.22,0,0.042
136,13,Goto,0,5.772,4.148,0,0.042
137,13,Goto,0,5.801,4.075,0,0.042
138,13,Goto,0,5.828,4.001,0,0.042
139,13,Goto,0,5.853,3.927,0,0.042
140,13,Goto,0,5.876,3.852,0,0.042
141,13,Goto,0,5.898,3.776,0,0.042
142,13,Goto,0,5.917,3.7,0,0.042
143,13,Goto,0,5.934,3.624,0,0.042
144,13,Goto,0,5.95,3.547,0,0.042
145,13,Goto,0,5.963,3.469,0,0.042
146,13,Goto,0,5.974,3.392,0,0.042
147,13,Goto,0,5.984,3.314,0,0.042
148,13,Goto,0,5.991,3.235,0,0.042
149,13,Goto,0,5.996,3.157,0,0.042
150,13,Goto,0,5.999,3.079,0,0.042
151,13,Goto,0,6.0,3.0,0,0.042
152,13,Goto,0,5.999,2.921,0,0.042
153,13,Goto,0,5.996,2.843,0,0.042
154,13,Goto,0,5.991,2.765,0,0.042
155,13,Goto,0,5.984,2.686,0,0.042
156,13,Goto,0,5.974,2.608,0,0.042
157,13,Goto,0,5.963,2.531,0,0.042
158,13,Goto,0,5.95,2.453,0,0.042
159,13,Goto,0,5.934,2.376,0,0.042
160,13,Goto,0,5.917,2.3,0,0.042
161,13,Goto,0,5.898,2.224,0,0.042
162,13,Goto,0,5.876,2.148,0,0.042
163,13,Goto,0,5.853,2.073,0,0.042
164,13,Goto,0,5.828,1.999,0,0.042
165,13,Goto,0,5.801,1.925,0,0.042
166,13,Goto,0,5.772,1.852,0,0.042
167,13,Goto,0,5.741,1.78,0,0.042
168,13,Goto,0,5.708,1.708,0,0.042
169,13,Goto,0,5.673,1.638,0,0.042
170,13,Goto,0,5.636,1.569,0,0.042
171,13,Goto,0,5.598,1.5,0,0.042
172,13,Goto,0,5.558,1.433,0,0.042
173,13,Goto,0,5.516,1.366,0,0.042
174,13,Goto,0,5.472,1.301,0,0.042
175,13,Goto,0,5.427,1.237,0,0.042
176,13,Goto,0,5.38,1.174,0,0.042
177,13,Goto,0,5.331,1.112,0,0.042
178,13,Goto,0,5.281,1.052,0,0.042
179,13,Goto,0,5.229,0.993,0,0.042
180,13,Goto,0,5.176,0.935,0,0.042
181,13,Goto,0,5.121,0.879,0,0.042
182,13,Goto,0,5.065,0.824,0,0.042
183,13,Goto,0,5.007,0.771,0,0.042
184,13,Goto,0,4.948,0.719,0,0.042
185,13,Goto,0,4.888,0.669,0,0.042
186,13,Goto,0,4.826,0.62,0,0.042
187,13,Goto,0,4.763,0.573,0,0.042
188,13,Goto,0,4.699,0.528,0,0.042
189,13,Goto,0,4.634,0.484,0,0.042
190,13,Goto,0,4.567,0.442,0,0.042
191,13,Goto,0,4.5,0.402,0,0.042
192,13,Goto,0,4.431,0.364,0,0.042
193,13,Goto,0,4.362,0.327,0,0.042
194,13,Goto,0,4.292,0.292,0,0.042
195,13,Goto,0,4.22,0.259,0,0.042
196,13,Goto,0,4.148,0.228,0,0.042
197,13,Goto,0,4.075,0.199,0,0.042
198,13,Goto,0,4.001,0.172,0,0.042
199,13,Goto,0,3.927,0.147,0,0.042
200,13,Goto,0,3.852,0.124,0,0.042
201,13,Goto,0,3.776,0.102,0,0.042
202,13,Goto,0,3.7,0.083,0,0.042
203,13,Goto,0,3.624,0.066,0,0.042
204,13,Goto,0,3.547,0.05,0,0.042
205,13,Goto,0,3.469,0.037,0,0.042
206,13,Goto,0,3.392,0.026,0,0.042
207,13,Goto,0,3.314,0.016,0,0.042
208,13,Goto,0,3.235,0.009,0,0.042
209,13,Goto,0,3.157,0.004,0,0.042
210,13,Goto,0,3.079,0.001,0,0.042
211,13,Goto,0,3.0,0.0,0,0.042
212,13,Goto,0,2.921,0.001,0,0.042
213,13,Goto,0,2.843,0.004,0,0.042
214,13,Goto,0,2.765,0.009,0,0.042
215,13,Goto,0,2.686,0.016,0,0.042
216,13,Goto,0,2.608,0.026,0,0.042
217,13,Goto,0,2.531,0.037,0,0.042
218,13,Goto,0,2.453,0.05,0,0.042
219,13,Goto,0,2.376,0.066,0,0.042
220,13,Goto,0,2.3,0.083,0,0.042
221,13,Goto,0,2.224,0.102,0,0.042
222,13,Goto,0,2.148,0.124,0,0.042
223,13,Goto,0,2.073,0.147,0,0.042
224,13,Goto,0,1.999,0.172,0,0.042
225,13,Goto,0,1.925,0.199,0,0.042
226,13,Goto,0,1.852,0.228,0,0.042
227,13,Goto,0,1.78,0.259,0,0.042
228,13,Goto,0,1.708,0.292,0,0.042
229,13,Goto,0,1.638,0.327,0,0.042
230,13,Goto,0,1.569,0.364,0,0.042
231,13,Goto,0,1.5,0.402,0,0.042
232,13,Goto,0,1.433,0.442,0,0.042
233,13,Goto,0,1.366,0.484,0,0.042
234,13,Goto,0,1.301,0.528,0,0.042
235,13,Goto,0,1.237,0.573,0,0.042
236,13,Goto,0,1.174,0.62,0,0.042
237,13,Goto,0,1.112,0.669,0,0.042
238,13,Goto,0,1.052,0.719,0,0.042
239,13,Goto,0,0.993,0.771,0,0.042
240,13,Goto,0,0.935,0.824,0,0.042
241,13,Goto,0,0.879,0.879,0,0.042
