Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
1,6,Goto,-3.0,0.0,3,0,0.042
2,6,Goto,-2.999,-0.079,3,0,0.042
3,6,Goto,-2.996,-0.157,3,0,0.042
4,6,Goto,-2.991,-0.235,3,0,0.042
5,6,Goto,-2.984,-0.314,3,0,0.042
6,6,Goto,-2.974,-0.392,3,0,0.042
7,6,Goto,-2.963,-0.469,3,0,0.042
8,6,Goto,-2.95,-0.547,3,0,0.042
9,6,Goto,-2.934,-0.624,3,0,0.042
10,6,Goto,-2.917,-0.7,3,0,0.042
11,6,Goto,-2.898,-0.776,3,0,0.042
12,6,Goto,-2.876,-0.852,3,0,0.042
13,6,Goto,-2.853,-0.927,3,0,0.042
14,6,Goto,-2.828,-1.001,3,0,0.042
15,6,Goto,-2.801,-1.075,3,0,0.042
16,6,Goto,-2.772,-1.148,3,0,0.042
17,6,Goto,-2.741,-1.22,3,0,0.042
18,6,Goto,-2.708,-1.292,3,0,0.042
19,6,Goto,-2.673,-1.362,3,0,0.042
20,6,Goto,-2.636,-1.431,3,0,0.042
21,6,Goto,-2.598,-1.5,3,0,0.042
22,6,Goto,-2.558,-1.567,3,0,0.042
23,6,Goto,-2.516,-1.634,3,0,0.042
24,6,Goto,-2.472,-1.699,3,0,0.042
25,6,Goto,-2.427,-1.763,3,0,0.042
26,6,Goto,-2.38,-1.826,3,0,0.042
27,6,Goto,-2.331,-1.888,3,0,0.042
28,6,Goto,-2.281,-1.948,3,0,0.042
29,6,Goto,-2.229,-2.007,3,0,0.042
30,6,Goto,-2.176,-2.065,3,0,0.042
31,6,Goto,-2.121,-2.121,3,0,0.042
32,6,Goto,-2.065,-2.176,3,0,0.042
33,6,Goto,-2.007,-2.229,3,0,0.042
34,6,Goto,-1.948,-2.281,3,0,0.042
35,6,Goto,-1.888,-2.331,3,0,0.042
36,6,Goto,-1.826,-2.38,3,0,0.042
37,6,Goto,-1.763,-2.427,3,0,0.042
38,6,Goto,-1.699,-2.472,3,0,0.042
39,6,Goto,-1.634,-2.516,3,0,0.042
40,6,Goto,-1.567,-2.558,3,0,0.042
41,6,Goto,-1.5,-2.598,3,0,0.042
42,6,Goto,-1.431,-2.636,3,0,0.042
43,6,Goto,-1.362,-2.673,3,0,0.042
44,6,Goto,-1.292,-2.708,3,0,0.042
45,6,Goto,-1.22,-2.741,3,0,0.042
46,6,Goto,-1.148,-2.772,3,0,0.042
47,6,Goto,-1.075,-2.801,3,0,0.042
48,6,Goto,-1.001,-2.828,3,0,0.042
49,6,Goto,-0.927,-2.853,3,0,0.042
50,6,Goto,-0.852,-2.876,3,0,0.042
51,6,Goto,-0.776,-2.898,3,0,0.042
52,6,Goto,-0.7,-2.917,3,0,0.042
53,6,Goto,-0.624,-2.934,3,0,0.042
54,6,Goto,-0.547,-2.95,3,0,0.042
55,6,Goto,-0.469,-2.963,3,0,0.042
56,6,Goto,-0.392,-2.974,3,0,0.042
57,6,Goto,-0.314,-2.984,3,0,0.042
58,6,Goto,-0.235,-2.991,3,0,0.042
59,6,Goto,-0.157,-2.996,3,0,0.042
60,6,Goto,-0.079,-2.999,3,0,0.042
61,6,Goto,0.0,-3.0,3,0,0.042
62,6,Goto,0.079,-2.999,3,0,0.042
63,6,Goto,0.157,-2.996,3,0,0.042
64,6,Goto,0.235,-2.991,3,0,0.042
65,6,Goto,0.314,-2.984,3,0,0.042
66,6,Goto,0.392,-2.974,3,0,0.042
67,6,Goto,0.469,-2.963,3,0,0.042
68,6,Goto,0.547,-2.95,3,0,0.042
69,6,Goto,0.624,-2.934,3,0,0.042
70,6,Goto,0.7,-2.917,3,0,0.042
71,6,Goto,0.776,-2.898,3,0,0.042
72,6,Goto,0.852,-2.876,3,0,0.042
73,6,Goto,0.927,-2.853,3,0,0.042
74,6,Goto,1.001,-2.828,3,0,0.042
75,6,Goto,1.075,-2.801,3,0,0.042
76,6,Goto,1.148,-2.772,3,0,0.042
77,6,Goto,1.22,-2.741,3,0,0.042
78,6,Goto,1.292,-2.708,3,0,0.042
79,6,Goto,1.362,-2.673,3,0,0.042
80,6,Goto,1.431,-2.636,3,0,0.042
81,6,Goto,1.5,-2.598,3,0,0.042
82,6,Goto,1.567,-2.558,3,0,0.042
83,6,Goto,1.634,-2.516,3,0,0.042
84,6,Goto,1.699,-2.472,3,0,0.042
85,6,Goto,1.763,-2.427,3,0,0.042
86,6,Goto,1.826,-2.38,3,0,0.042
87,6,Goto,1.888,-2.331,3,0,0.042
88,6,Goto,1.948,-2.281,3,0,0.042
89,6,Goto,2.007,-2.229,3,0,0.042
90,6,Goto,2.065,-2.176,3,0,0.042
91,6,Goto,2.121,-2.121,3,0,0.042
92,6,Goto,2.176,-2.065,3,0,0.042
93,6,Goto,2.229,-2.007,3,0,0.042
94,6,Goto,2.281,-1.948,3,0,0.042
95,6,Goto,2.331,-1.888,3,0,0.042
96,6,Goto,2.38,-1.826,3,0,0.042
97,6,Goto,2.427,-1.763,3,0,0.042
98,6,Goto,2.472,-1.699,3,0,0.042
99,6,Goto,2.516,-1.634,3,0,0.042
100,6,Goto,2.558,-1.567,3,0,0.042
101,6,Goto,2.598,-1.5,3,0,0.042
102,6,Goto,2.636,-1.431,3,0,0.042
103,6,Goto,2.673,-1.362,3,0,0.042
104,6,Goto,2.708,-1.292,3,0,0.042
105,6,Goto,2.741,-1.22,3,0,0.042
106,6,Goto,2.772,-1.148,3,0,0.042
107,6,Goto,2.801,-1.075,3,0,0.042
108,6,Goto,2.828,-1.001,3,0,0.042
109,6,Goto,2.853,-0.927,3,0,0.042
110,6,Goto,2.876,-0.852,3,0,0.042
111,6,Goto,2.898,-0.776,3,0,0.042
112,6,Goto,2.917,-0.7,3,0,0.042
113,6,Goto,2.934,-0.624,3,0,0.042
114,6,Goto,2.95,-0.547,3,0,0.042
115,6,Goto,2.963,-0.469,3,0,0.042
116,6,Goto,2.974,-0.392,3,0,0.042
117,6,Goto,2.984,-0.314,3,0,0.042
118,6,Goto,2.991,-0.235,3,0,0.042
119,6,Goto,2.996,-0.157,3,0,0.042
120,6,Goto,2.999,-0.079,3,0,0.042
121,6,Goto,3.0,0.0,3,0,0.042
122,6,Goto,2.999,0.079,3,0,0.042
123,6,Goto,2.996,0.157,3,0,0.042
124,6,Goto,2.991,0.235,3,0,0.042
125,6,Goto,2.984,0.314,3,0,0.042
126,6,Goto,2.974,0.392,3,0,0.042
127,6,Goto,2.963,0.469,3,0,0.042
128,6,Goto,2.95,0.547,3,0,0.042
129,6,Goto,2.934,0.624,3,0,0.042
130,6,Goto,2.917,0.7,3,0,0.042
131,6,Goto,2.898,0.776,3,0,0.042
132,6,Goto,2.876,0.852,3,0,0.042
133,6,Goto,2.853,0.927,3,0,0.042
134,6,Goto,2.828,1.001,3,0,0.042
135,6,Goto,2.801,1.075,3,0,0.042
136,6,Goto,2.772,1.148,3,0,0.042
137,6,Goto,2.741,1.22,3,0,0.042
138,6,Goto,2.708,1.292,3,0,0.042
139,6,Goto,2.673,1.362,3,0,0.042
140,6,Goto,2.636,1.431,3,0,0.042
141,6,Goto,2.598,1.5,3,0,0.042
142,6,Goto,2.558,1.567,3,0,0.042
143,6,Goto,2.516,1.634,3,0,0.042
144,6,Goto,2.472,1.699,3,0,0.042
145,6,Goto,2.427,1.763,3,0,0.042
146,6,Goto,2.38,1.826,3,0,0.042
147,6,Goto,2.331,1.888,3,0,0.042
148,6,Goto,2.281,1.948,3,0,0.042
149,6,Goto,2.229,2.007,3,0,0.042
150,6,Goto,2.176,2.065,3,0,0.042
151,6,Goto,2.121,2.121,3,0,0.042
152,6,Goto,2.065,2.176,3,0,0.042
153,6,Goto,2.007,2.229,3,0,0.042
154,6,Goto,1.948,2.281,3,0,0.042
155,6,Goto,1.888,2.331,3,0,0.042
156,6,Goto,1.826,2.38,3,0,0.042
157,6,Goto,1.763,2.427,3,0,0.042
158,6,Goto,1.699,2.472,3,0,0.042
159,6,Goto,1.634,2.516,3,0,0.042
160,6,Goto,1.567,2.558,3,0,0.042
161,6,Goto,1.5,2.598,3,0,0.042
162,6,Goto,1.431,2.636,3,0,0.042
163,6,Goto,1.362,2.673,3,0,0.042
164,6,Goto,1.292,2.708,3,0,0.042
165,6,Goto,1.22,2.741,3,0,0.042
166,6,Goto,1.148,2.772,3,0,0.042
167,6,Goto,1.075,2.801,3,0,0.042
168,6,Goto,1.001,2.828,3,0,0.042
169,6,Goto,0.927,2.853,3,0,0.042
170,6,Goto,0.852,2.876,3,0,0.042
171,6,Goto,0.776,2.898,3,0,0.042
172,6,Goto,0.7,2.917,3,0,0.042
173,6,Goto,0.624,2.934,3,0,0.042
174,6,Goto,0.547,2.95,3,0,0.042
175,6,Goto,0.469,2.963,3,0,0.042
176,6,Goto,0.392,2.974,3,0,0.042
177,6,Goto,0.314,2.984,3,0,0.042
178,6,Goto,0.235,2.991,3,0,0.042
179,6,Goto,0.157,2.996,3,0,0.042
180,6,Goto,0.079,2.999,3,0,0.042
181,6,Goto,0.0,3.0,3,0,0.042
182,6,Goto,-0.079,2.999,3,0,0.042
183,6,Goto,-0.157,2.996,3,0,0.042
184,6,Goto,-0.235,2.991,3,0,0.042
185,6,Goto,-0.314,2.984,3,0,0.042
186,6,Goto,-0.392,2.974,3,0,0.042
187,6,Goto,-0.469,2.963,3,0,0.042
188,6,Goto,-0.547,2.95,3,0,0.042
189,6,Goto,-0.624,2.934,3,0,0.042
190,6,Goto,-0.7,2.917,3,0,0.042
191,6,Goto,-0.776,2.898,3,0,0.042
192,6,Goto,-0.852,2.876,3,0,0.042
193,6,Goto,-0.927,2.853,3,0,0.042
194,6,Goto,-1.001,2.828,3,0,0.042
195,6,Goto,-1.075,2.801,3,0,0.042
196,6,Goto,-1.148,2.772,3,0,0.042
197,6,Goto,-1.22,2.741,3,0,0.042
198,6,Goto,-1.292,2.708,3,0,0.042
199,6,Goto,-1.362,2.673,3,0,0.042
200,6,Goto,-1.431,2.636,3,0,0.042
201,6,Goto,-1.5,2.598,3,0,0.042
202,6,Goto,-1.567,2.558,3,0,0.042
203,6,Goto,-1.634,2.516,3,0,0.042
204,6,Goto,-1.699,2.472,3,0,0.042
205,6,Goto,-1.763,2.427,3,0,0.042
206,6,Goto,-1.826,2.38,3,0,0.042
207,6,Goto,-1.888,2.331,3,0,0.042
208,6,Goto,-1.948,2.281,3,0,0.042
209,6,Goto,-2.007,2.229,3,0,0.042
210,6,Goto,-2.065,2.176,3,0,0.042
211,6,Goto,-2.121,2.121,3,0,0.042
212,6,Goto,-2.176,2.065,3,0,0.042
213,6,Goto,-2.229,2.007,3,0,0.042
214,6,Goto,-2.281,1.948,3,0,0.042
215,6,Goto,-2.331,1.888,3,0,0.042
216,6,Goto,-2.38,1.826,3,0,0.042
217,6,Goto,-2.427,1.763,3,0,0.042
218,6,Goto,-2.472,1.699,3,0,0.042
219,6,Goto,-2.516,1.634,3,0,0.042
220,6,Goto,-2.558,1.567,3,0,0.042
221,6,Goto,-2.598,1.5,3,0,0.042
222,6,Goto,-2.636,1.431,3,0,0.042
223,6,Goto,-2.673,1.362,3,0,0.042
224,6,Goto,-2.708,1.292,3,0,0.042
225,6,Goto,-2.741,1.22,3,0,0.042
226,6,Goto,-2.772,1.148,3,0,0.042
227,6,Goto,-2.801,1.075,3,0,0.042
228,6,Goto,-2.828,1.001,3,0,0.042
229,6,Goto,-2.853,0.927,3,0,0.042
230,6,Goto,-2.876,0.852,3,0,0.042
231,6,Goto,-2.898,0.776,3,0,0.042
232,6,Goto,-2.917,0.7,3,0,0.042
233,6,Goto,-2.934,0.624,3,0,0.042
234,6,Goto,-2.95,0.547,3,0,0.042
235,6,Goto,-2.963,0.469,3,0,0.042
236,6,Goto,-2.974,0.392,3,0,0.042
237,6,Goto,-2.984,0.314,3,0,0.042
238,6,Goto,-2.991,0.235,3,0,0.042
239,6,Goto,-2.996,0.157,3,0,0.042
240,6,Goto,-2.999,0.079,3,0,0.042
241,6,Goto,-3.0,0.0,3,0,0.042
