Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
49,12,Goto,0,2.073,5.853,0,0.042
50,12,Goto,0,2.148,5.876,0,0.042
51,12,Goto,0,2.224,5.898,0,0.042
52,12,Goto,0,2.3,5.917,0,0.042
53,12,Goto,0,2.376,5.934,0,0.042
54,12,Goto,0,2.453,5.95,0,0.042
55,12,Goto,0,2.531,5.963,0,0.042
56,12,Goto,0,2.608,5.974,0,0.042
57,12,Goto,0,2.686,5.984,0,0.042
58,12,Goto,0,2.765,5.991,0,0.042
59,12,Goto,0,2.843,5.996,0,0.042
60,12,Goto,0,2.921,5.999,0,0.042
61,12,Goto,0,3.0,6.0,0,0.042
62,12,Goto,0,3.079,5.999,0,0.042
63,12,Goto,0,3.157,5.996,0,0.042
64,12,Goto,0,3.235,5.991,0,0.042
65,12,Goto,0,3.314,5.984,0,0.042
66,12,Goto,0,3.392,5.974,0,0.042
67,12,Goto,0,3.469,5.963,0,0.042
68,12,Goto,0,3.547,5.95,0,0.042
69,12,Goto,0,3.624,5.934,0,0.042
70,12,Goto,0,3.7,5.917,0,0.042
71,12,Goto,0,3.776,5.898,0,0.042
72,12,Goto,0,3.852,5.876,0,0.042
73,12,Goto,0,3.927,5.853,0,0.042
74,12,Goto,0,4.001,5.828,0,0.042
75,12,Goto,0,4.075,5.801,0,0.042
76,12,Goto,0,4.148,5.772,0,0.042
77,12,Goto,0,4.22,5.741,0,0.042
78,12,Goto,0,4.292,5.708,0,0.042
79,12,Goto,0,4.362,5.673,0,0.042
80,12,Goto,0,4.431,5.636,0,0.042
81,12,Goto,0,4.5,5.598,0,0.042
82,12,Goto,0,4.567,5.558,0,0.042
83,12,Goto,0,4.634,5.516,0,0.042
84,12,Goto,0,4.699,5.472,0,0.042
85,12,Goto,0,4.763,5.427,0,0.042
86,12,Goto,0,4.826,5.38,0,0.042
87,12,Goto,0,4.888,5.331,0,0.042
88,12,Goto,0,4.948,5.281,0,0.042
89,12,Goto,0,5.007,5.229,0,0.042
90,12,Goto,0,5.065,5.176,0,0.042
91,12,Goto,0,5.121,5.121,0,0.042
92,12,Goto,0,5.176,5.065,0,0.042
93,12,Goto,0,5.229,5.007,0,0.042
94,12,Goto,0,5.281,4.948,0,0.042
95,12,Goto,0,5.331,4.888,0,0.042
96,12,Goto,0,5.38,4.826,0,0.042
97,12,Goto,0,5.427,4.763,0,0.042
98,12,Goto,0,5.472,4.699,0,0.042
99,12,Goto,0,5.516,4.634,0,0.042
100,12,Goto,0,5.558,4.567,0,0.042
101,12,Goto,0,5.598,4.5,0,0.042
102,12,Goto,0,5.636,4.431,0,0.042
103,12,Goto,0,5.673,4.362,0,0.042
104,12,Goto,0,5.708,4.292,0,0.042
105,12,Goto,0,5.741,4.22,0,0.042
106,12,Goto,0,5.772,4.148,0,0.042
107,12,Goto,0,5.801,4.075,0,0.042
108,12,Goto,0,5.828,4.001,0,0.042
109,12,Goto,0,5.853,3.927,0,0.042
110,12,Goto,0,5.876,3.852,0,0.042
111,12,Goto,0,5.898,3.776,0,0.042
112,12,Goto,0,5.917,3.7,0,0.042
113,12,Goto,0,5.934,3.624,0,0.042
114,12,Goto,0,5.95,3.547,0,0.042
115,12,Goto,0,5.963,3.469,0,0.042
116,12,Goto,0,5.974,3.392,0,0.042
117,12,Goto,0,5.984,3.314,0,0.042
118,12,Goto,0,5.991,3.235,0,0.042
119,12,Goto,0,5.996,3.157,0,0.042
120,12,Goto,0,5.999,3.079,0,0.042
121,12,Goto,0,6.0,3.0,0,0.042
122,12,Goto,0,5.999,2.921,0,0.042
123,12,Goto,0,5.996,2.843,0,0.042
124,12,Goto,0,5.991,2.765,0,0.042
125,12,Goto,0,5.984,2.686,0,0.042
126,12,Goto,0,5.974,2.608,0,0.042
127,12,Goto,0,5.963,2.531,0,0.042
128,12,Goto,0,5.95,2.453,0,0.042
129,12,Goto,0,5.934,2.376,0,0.042
130,12,Goto,0,5.917,2.3,0,0.042
131,12,Goto,0,5.898,2.224,0,0.042
132,12,Goto,0,5.876,2.148,0,0.042
133,12,Goto,0,5.853,2.073,0,0.042
134,12,Goto,0,5.828,1.999,0,0.042
135,12,Goto,0,5.801,1.925,0,0.042
136,12,Goto,0,5.772,1.852,0,0.042
137,12,Goto,0,5.741,1.78,0,0.042
138,12,Goto,0,5.708,1.708,0,0.042
139,12,Goto,0,5.673,1.638,0,0.042
140,12,Goto,0,5.636,1.569,0,0.042
141,12,Goto,0,5.598,1.5,0,0.042
142,12,Goto,0,5.558,1.433,0,0.042
143,12,Goto,0,5.516,1.366,0,0.042
144,12,Goto,0,5.472,1.301,0,0.042
145,12,Goto,0,5.427,1.237,0,0.042
146,12,Goto,0,5.38,1.174,0,0.042
147,12,Goto,0,5.331,1.112,0,0.042
148,12,Goto,0,5.281,1.052,0,0.042
149,12,Goto,0,5.229,0.993,0,0.042
150,12,Goto,0,5.176,0.935,0,0.042
151,12,Goto,0,5.121,0.879,0,0.042
152,12,Goto,0,5.065,0.824,0,0.042
153,12,Goto,0,5.007,0.771,0,0.042
154,12,Goto,0,4.948,0.719,0,0.042
155,12,Goto,0,4.888,0.669,0,0.042
156,12,Goto,0,4.826,0.62,0,0.042
157,12,Goto,0,4.763,0.573,0,0.042
158,12,Goto,0,4.699,0.528,0,0.042
159,12,Goto,0,4.634,0.484,0,0.042
160,12,Goto,0,4.567,0.442,0,0.042
161,12,Goto,0,4.5,0.402,0,0.042
162,12,Goto,0,4.431,0.364,0,0.042
163,12,Goto,0,4.362,0.327,0,0.042
164,12,Goto,0,4.292,0.292,0,0.042
165,12,Goto,0,4.22,0.259,0,0.042
166,12,Goto,0,4.148,0.228,0,0.042
167,12,Goto,0,4.075,0.199,0,0.042
168,12,Goto,0,4.001,0.172,0,0.042
169,12,Goto,0,3.927,0.147,0,0.042
170,12,Goto,0,3.852,0.124,0,0.042
171,12,Goto,0,3.776,0.102,0,0.042
172,12,Goto,0,3.7,0.083,0,0.042
173,12,Goto,0,3.624,0.066,0,0.042
174,12,Goto,0,3.547,0.05,0,0.042
175,12,Goto,0,3.469,0.037,0,0.042
176,12,Goto,0,3.392,0.026,0,0.042
177,12,Goto,0,3.314,0.016,0,0.042
178,12,Goto,0,3.235,0.009,0,0.042
179,12,Goto,0,3.157,0.004,0,0.042
180,12,Goto,0,3.079,0.001,0,0.042
181,12,Goto,0,3.0,0.0,0,0.042
182,12,Goto,0,2.921,0.001,0,0.042
183,12,Goto,0,2.843,0.004,0,0.042
184,12,Goto,0,2.765,0.009,0,0.042
185,12,Goto,0,2.686,0.016,0,0.042
186,12,Goto,0,2.608,0.026,0,0.042
187,12,Goto,0,2.531,0.037,0,0.042
188,12,Goto,0,2.453,0.05,0,0.042
189,12,Goto,0,2.376,0.066,0,0.042
190,12,Goto,0,2.3,0.083,0,0.042
191,12,Goto,0,2.224,0.102,0,0.042
192,12,Goto,0,2.148,0.124,0,0.042
193,12,Goto,0,2.073,0.147,0,0.042
194,12,Goto,0,1.999,0.172,0,0.042
195,12,Goto,0,1.925,0.199,0,0.042
196,12,Goto,0,1.852,0.228,0,0.042
197,12,Goto,0,1.78,0.259,0,0.042
198,12,Goto,0,1.708,0.292,0,0.042
199,12,Goto,0,1.638,0.327,0,0.042
200,12,Goto,0,1.569,0.364,0,0.042
201,12,Goto,0,1.5,0.402,0,0.042
202,12,Goto,0,1.433,0.442,0,0.042
203,12,Goto,0,1.366,0.484,0,0.042
204,12,Goto,0,1.301,0.528,0,0.042
205,12,Goto,0,1.237,0.573,0,0.042
206,12,Goto,0,1.174,0.62,0,0.042
207,12,Goto,0,1.112,0.669,0,0.042
208,12,Goto,0,1.052,0.719,0,0.042
209,12,Goto,0,0.993,0.771,0,0.042
210,12,Goto,0,0.935,0.824,0,0.042
211,12,Goto,0,0.879,0.879,0,0.042
212,12,Goto,0,0.824,0.935,0,0.042
213,12,Goto,0,0.771,0.993,0,0.042
214,12,Goto,0,0.719,1.052,0,0.042
215,12,Goto,0,0.669,1.112,0,0.042
216,12,Goto,0,0.62,1.174,0,0.042
217,12,Goto,0,0.573,1.237,0,0.042
218,12,Goto,0,0.528,1.301,0,0.042
219,12,Goto,0,0.484,1.366,0,0.042
220,12,Goto,0,0.442,1.433,0,0.042
221,12,Goto,0,0.402,1.5,0,0.042
222,12,Goto,0,0.364,1.569,0,0.042
223,12,Goto,0,0.327,1.638,0,0.042
224,12,Goto,0,0.292,1.708,0,0.042
225,12,Goto,0,0.259,1.78,0,0.042
226,12,Goto,0,0.228,1.852,0,0.042
227,12,Goto,0,0.199,1.925,0,0.042
228,12,Goto,0,0.172,1.999,0,0.042
229,12,Goto,0,0.147,2.073,0,0.042
230,12,Goto,0,0.124,2.148,0,0.042
231,12,Goto,0,0.102,2.224,0,0.042
232,12,Goto,0,0.083,2.3,0,0.042
233,12,Goto,0,0.066,2.376,0,0.042
234,12,Goto,0,0.05,2.453,0,0.042
235,12,Goto,0,0.037,2.531,0,0.042
236,12,Goto,0,0.026,2.608,0,0.042
237,12,Goto,0,0.016,2.686,0,0.042
238,12,Goto,0,0.009,2.765,0,0.042
239,12,Goto,0,0.004,2.843,0,0.042
240,12,Goto,0,0.001,2.921,0,0.042
241,12,Goto,0,0.0,3.0,0,0.042
