Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
0,0,Ring,0,255,0,1,0
24,0,Ring,0,0,255,1,0
48,0,Ring,255,255,255,1,0
72,0,Ring,255,0,0,1,0
96,0,Ring,0,255,0,1,0
120,0,Ring,0,0,255,1,0
144,0,Ring,255,255,255,1,0
168,0,Ring,255,0,0,1,0
192,0,Ring,0,255,0,1,0
216,0,Ring,0,0,255,1,0
240,0,Ring,255,255,255,1,0
