Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
0,14,Ring,0,0,255,1,0
24,14,Ring,255,255,255,1,0
48,14,Ring,255,0,0,1,0
72,14,Ring,0,255,0,1,0
96,14,Ring,0,0,255,1,0
120,14,Ring,255,255,255,1,0
144,14,Ring,255,0,0,1,0
168,14,Ring,0,255,0,1,0
192,14,Ring,0,0,255,1,0
216,14,Ring,255,255,255,1,0
240,14,Ring,255,0,0,1,0
