Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
44,11,Goto,0,4.001,5.828,0,0.042
45,11,Goto,0,4.075,5.801,0,0.042
46,11,Goto,0,4.148,5.772,0,0.042
47,11,Goto,0,4.22,5.741,0,0.042
48,11,Goto,0,4.292,5.708,0,0.042
49,11,Goto,0,4.362,5.673,0,0.042
50,11,Goto,0,4.431,5.636,0,0.042
51,11,Goto,0,4.5,5.598,0,0.042
52,11,Goto,0,4.567,5.558,0,0.042
53,11,Goto,0,4.634,5.516,0,0.042
54,11,Goto,0,4.699,5.472,0,0.042
55,11,Goto,0,4.763,5.427,0,0.042
56,11,Goto,0,4.826,5.38,0,0.042
57,11,Goto,0,4.888,5.331,0,0.042
58,11,Goto,0,4.948,5.281,0,0.042
59,11,Goto,0,5.007,5.229,0,0.042
60,11,Goto,0,5.065,5.176,0,0.042
61,11,Goto,0,5.121,5.121,0,0.042
62,11,Goto,0,5.176,5.065,0,0.042
63,11,Goto,0,5.229,5.007,0,0.042
64,11,Goto,0,5.281,4.948,0,0.042
65,11,Goto,0,5.331,4.888,0,0.042
66,11,Goto,0,5.38,4.826,0,0.042
67,11,Goto,0,5.427,4.763,0,0.042
68,11,Goto,0,5.472,4.699,0,0.042
69,11,Goto,0,5.516,4.634,0,0.042
70,11,Goto,0,5.558,4.567,0,0.042
71,11,Goto,0,5.598,4.5,0,0.042
72,11,Goto,0,5.636,4.431,0,0.042
73,11,Goto,0,5.673,4.362,0,0.042
74,11,Goto,0,5.708,4.292,0,0.042
75,11,Goto,0,5.741,4.22,0,0.042
76,11,Goto,0,5.772,4.148,0,0.042
77,11,Goto,0,5.801,4.075,0,0.042
78,11,Goto,0,5.828,4.001,0,0.042
79,11,Goto,0,5.853,3.927,0,0.042
80,11,Goto,0,5.876,3.852,0,0.042
81,11,Goto,0,5.898,3.776,0,0.042
82,11,Goto,0,5.917,3.7,0,0.042
83,11,Goto,0,5.934,3.624,0,0.042
84,11,Goto,0,5.95,3.547,0,0.042
85,11,Goto,0,5.963,3.469,0,0.042
86,11,Goto,0,5.974,3.392,0,0.042
87,11,Goto,0,5.984,3.314,0,0.042
88,11,Goto,0,5.991,3.235,0,0.042
89,11,Goto,0,5.996,3.157,0,0.042
90,11,Goto,0,5.999,3.079,0,0.042
91,11,Goto,0,6.0,3.0,0,0.042
92,11,Goto,0,5.999,2.921,0,0.042
93,11,Goto,0,5.996,2.843,0,0.042
94,11,Goto,0,5.991,2.765,0,0.042
95,11,Goto,0,5.984,2.686,0,0.042
96,11,Goto,0,5.974,2.608,0,0.042
97,11,Goto,0,5.963,2.531,0,0.042
98,11,Goto,0,5.95,2.453,0,0.042
99,11,Goto,0,5.934,2.376,0,0.042
100,11,Goto,0,5.917,2.3,0,0.042
101,11,Goto,0,5.898,2.224,0,0.042
102,11,Goto,0,5.876,2.148,0,0.042
103,11,Goto,0,5.853,2.073,0,0.042
104,11,Goto,0,5.828,1.999,0,0.042
105,11,Goto,0,5.801,1.925,0,0.042
106,11,Goto,0,5.772,1.852,0,0.042
107,11,Goto,0,5.741,1.78,0,0.042
108,11,Goto,0,5.708,1.708,0,0.042
109,11,Goto,0,5.673,1.638,0,0.042
110,11,Goto,0,5.636,1.569,0,0.042
111,11,Goto,0,5.598,1.5,0,0.042
112,11,Goto,0,5.558,1.433,0,0.042
113,11,Goto,0,5.516,1.366,0,0.042
114,11,Goto,0,5.472,1.301,0,0.042
115,11,Goto,0,5.427,1.237,0,0.042
116,11,Goto,0,5.38,1.174,0,0.042
117,11,Goto,0,5.331,1.112,0,0.042
118,11,Goto,0,5.281,1.052,0,0.042
119,11,Goto,0,5.229,0.993,0,0.042
120,11,Goto,0,5.176,0.935,0,0.042
121,11,Goto,0,5.121,0.879,0,0.042
122,11,Goto,0,5.065,0.824,0,0.042
123,11,Goto,0,5.007,0.771,0,0.042
124,11,Goto,0,4.948,0.719,0,0.042
125,11,Goto,0,4.888,0.669,0,0.042
126,11,Goto,0,4.826,0.62,0,0.042
127,11,Goto,0,4.763,0.573,0,0.042
128,11,Goto,0,4.699,0.528,0,0.042
129,11,Goto,0,4.634,0.484,0,0.042
130,11,Goto,0,4.567,0.442,0,0.042
131,11,Goto,0,4.5,0.402,0,0.042
132,11,Goto,0,4.431,0.364,0,0.042
133,11,Goto,0,4.362,0.327,0,0.042
134,11,Goto,0,4.292,0.292,0,0.042
135,11,Goto,0,4.22,0.259,0,0.042
136,11,Goto,0,4.148,0.228,0,0.042
137,11,Goto,0,4.075,0.199,0,0.042
138,11,Goto,0,4.001,0.172,0,0.042
139,11,Goto,0,3.927,0.147,0,0.042
140,11,Goto,0,3.852,0.124,0,0.042
141,11,Goto,0,3.776,0.102,0,0.042
142,11,Goto,0,3.7,0.083,0,0.042
143,11,Goto,0,3.624,0.066,0,0.042
144,11,Goto,0,3.547,0.05,0,0.042
145,11,Goto,0,3.469,0.037,0,0.042
146,11,Goto,0,3.392,0.026,0,0.042
147,11,Goto,0,3.314,0.016,0,0.042
148,11,Goto,0,3.235,0.009,0,0.042
149,11,Goto,0,3.157,0.004,0,0.042
150,11,Goto,0,3.079,0.001,0,0.042
151,11,Goto,0,3.0,0.0,0,0.042
152,11,Goto,0,2.921,0.001,0,0.042
153,11,Goto,0,2.843,0.004,0,0.042
154,11,Goto,0,2.765,0.009,0,0.042
155,11,Goto,0,2.686,0.016,0,0.042
156,11,Goto,0,2.608,0.026,0,0.042
157,11,Goto,0,2.531,0.037,0,0.042
158,11,Goto,0,2.453,0.05,0,0.042
159,11,Goto,0,2.376,0.066,0,0.042
160,11,Goto,0,2.3,0.083,0,0.042
161,11,Goto,0,2.224,0.102,0,0.042
162,11,Goto,0,2.148,0.124,0,0.042
163,11,Goto,0,2.073,0.147,0,0.042
164,11,Goto,0,1.999,0.172,0,0.042
165,11,Goto,0,1.925,0.199,0,0.042
166,11,Goto,0,1.852,0.228,0,0.042
167,11,Goto,0,1.78,0.259,0,0.042
168,11,Goto,0,1.708,0.292,0,0.042
169,11,Goto,0,1.638,0.327,0,0.042
170,11,Goto,0,1.569,0.364,0,0.042
171,11,Goto,0,1.5,0.402,0,0.042
172,11,Goto,0,1.433,0.442,0,0.042
173,11,Goto,0,1.366,0.484,0,0.042
174,11,Goto,0,1.301,0.528,0,0.042
175,11,Goto,0,1.237,0.573,0,0.042
176,11,Goto,0,1.174,0.62,0,0.042
177,11,Goto,0,1.112,0.669,0,0.042
178,11,Goto,0,1.052,0.719,0,0.042
179,11,Goto,0,0.993,0.771,0,0.042
180,11,Goto,0,0.935,0.824,0,0.042
181,11,Goto,0,0.879,0.879,0,0.042
182,11,Goto,0,0.824,0.935,0,0.042
183,11,Goto,0,0.771,0.993,0,0.042
184,11,Goto,0,0.719,1.052,0,0.042
185,11,Goto,0,0.669,1.112,0,0.042
186,11,Goto,0,0.62,1.174,0,0.042
187,11,Goto,0,0.573,1.237,0,0.042
188,11,Goto,0,0.528,1.301,0,0.042
189,11,Goto,0,0.484,1.366,0,0.042
190,11,Goto,0,0.442,1.433,0,0.042
191,11,Goto,0,0.402,1.5,0,0.042
192,11,Goto,0,0.364,1.569,0,0.042
193,11,Goto,0,0.327,1.638,0,0.042
194,11,Goto,0,0.292,1.708,0,0.042
195,11,Goto,0,0.259,1.78,0,0.042
196,11,Goto,0,0.228,1.852,0,0.042
197,11,Goto,0,0.199,1.925,0,0.042
198,11,Goto,0,0.172,1.999,0,0.042
199,11,Goto,0,0.147,2.073,0,0.042
200,11,Goto,0,0.124,2.148,0,0.042
201,11,Goto,0,0.102,2.224,0,0.042
202,11,Goto,0,0.083,2.3,0,0.042
203,11,Goto,0,0.066,2.376,0,0.042
204,11,Goto,0,0.05,2.453,0,0.042
205,11,Goto,0,0.037,2.531,0,0.042
206,11,Goto,0,0.026,2.608,0,0.042
207,11,Goto,0,0.016,2.686,0,0.042
208,11,Goto,0,0.009,2.765,0,0.042
209,11,Goto,0,0.004,2.843,0,0.042
210,11,Goto,0,0.001,2.921,0,0.042
211,11,Goto,0,0.0,3.0,0,0.042
212,11,Goto,0,0.001,3.079,0,0.042
213,11,Goto,0,0.004,3.157,0,0.042
214,11,Goto,0,0.009,3.235,0,0.042
215,11,Goto,0,0.016,3.314,0,0.042
216,11,Goto,0,0.026,3.392,0,0.042
217,11,Goto,0,0.037,3.469,0,0.042
218,11,Goto,0,0.05,3.547,0,0.042
219,11,Goto,0,0.066,3.624,0,0.042
220,11,Goto,0,0.083,3.7,0,0.042
221,11,Goto,0,0.102,3.776,0,0.042
222,11,Goto,0,0.124,3.852,0,0.042
223,11,Goto,0,0.147,3.927,0,0.042
224,11,Goto,0,0.172,4.001,0,0.042
225,11,Goto,0,0.199,4.075,0,0.042
226,11,Goto,0,0.228,4.148,0,0.042
227,11,Goto,0,0.259,4.22,0,0.042
228,11,Goto,0,0.292,4.292,0,0.042
229,11,Goto,0,0.327,4.362,0,0.042
230,11,Goto,0,0.364,4.431,0,0.042
231,11,Goto,0,0.402,4.5,0,0.042
232,11,Goto,0,0.442,4.567,0,0.042
233,11,Goto,0,0.484,4.634,0,0.042
234,11,Goto,0,0.528,4.699,0,0.042
235,11,Goto,0,0.573,4.763,0,0.042
236,11,Goto,0,0.62,4.826,0,0.042
237,11,Goto,0,0.669,4.888,0,0.042
238,11,Goto,0,0.719,4.948,0,0.042
239,11,Goto,0,0.771,5.007,0,0.042
240,11,Goto,0,0.824,5.065,0,0.042
241,11,Goto,0,0.879,5.121,0,0.042
