Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
0,9,Ring,0,0,255,1,0
24,9,Ring,255,255,255,1,0
48,9,Ring,255,0,0,1,0
72,9,Ring,0,255,0,1,0
96,9,Ring,0,0,255,1,0
120,9,Ring,255,255,255,1,0
144,9,Ring,255,0,0,1,0
168,9,Ring,0,255,0,1,0
192,9,Ring,0,0,255,1,0
216,9,Ring,255,255,255,1,0
240,9,Ring,255,0,0,1,0
