Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
0,5,Ring,0,255,0,1,0
24,5,Ring,0,0,255,1,0
48,5,Ring,255,255,255,1,0
72,5,Ring,255,0,0,1,0
96,5,Ring,0,255,0,1,0
120,5,Ring,0,0,255,1,0
144,5,Ring,255,255,255,1,0
168,5,Ring,255,0,0,1,0
192,5,Ring,0,255,0,1,0
216,5,Ring,0,0,255,1,0
240,5,Ring,255,255,255,1,0
