Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
83,0,Goto,0.274,-0.122,1,0,0.042
84,0,Goto,0.28,-0.108,1,0,0.042
85,0,Goto,0.285,-0.093,1,0,0.042
86,0,Goto,0.29,-0.078,1,0,0.042
87,0,Goto,0.293,-0.062,1,0,0.042
88,0,Goto,0.296,-0.047,1,0,0.042
89,0,Goto,0.298,-0.031,1,0,0.042
90,0,Goto,0.3,-0.016,1,0,0.042
91,0,Goto,0.3,0.0,1,0,0.042
92,0,Goto,0.3,0.016,1,0,0.042
93,0,Goto,0.298,0.031,1,0,0.042
94,0,Goto,0.296,0.047,1,0,0.042
95,0,Goto,0.293,0.062,1,0,0.042
96,0,Goto,0.29,0.078,1,0,0.042
97,0,Goto,0.285,0.093,1,0,0.042
98,0,Goto,0.28,0.108,1,0,0.042
99,0,Goto,0.274,0.122,1,0,0.042
100,0,Goto,0.267,0.136,1,0,0.042
101,0,Goto,0.26,0.15,1,0,0.042
102,0,Goto,0.252,0.163,1,0,0.042
103,0,Goto,0.243,0.176,1,0,0.042
104,0,Goto,0.233,0.189,1,0,0.042
105,0,Goto,0.223,0.201,1,0,0.042
106,0,Goto,0.212,0.212,1,0,0.042
107,0,Goto,0.201,0.223,1,0,0.042
108,0,Goto,0.189,0.233,1,0,0.042
109,0,Goto,0.176,0.243,1,0,0.042
110,0,Goto,0.163,0.252,1,0,0.042
111,0,Goto,0.15,0.26,1,0,0.042
112,0,Goto,0.136,0.267,1,0,0.042
113,0,Goto,0.122,0.274,1,0,0.042
114,0,Goto,0.108,0.28,1,0,0.042
115,0,Goto,0.093,0.285,1,0,0.042
116,0,Goto,0.078,0.29,1,0,0.042
117,0,Goto,0.062,0.293,1,0,0.042
118,0,Goto,0.047,0.296,1,0,0.042
119,0,Goto,0.031,0.298,1,0,0.042
120,0,Goto,0.016,0.3,1,0,0.042
121,0,Goto,0.0,0.3,1,0,0.042
