Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
204,1,Goto,0.401,0.446,1,0,0.042
205,1,Goto,0.424,0.424,1,0,0.042
206,1,Goto,0.446,0.401,1,0,0.042
207,1,Goto,0.466,0.378,1,0,0.042
208,1,Goto,0.485,0.353,1,0,0.042
209,1,Goto,0.503,0.327,1,0,0.042
210,1,Goto,0.52,0.3,1,0,0.042
211,1,Goto,0.535,0.272,1,0,0.042
212,1,Goto,0.548,0.244,1,0,0.042
213,1,Goto,0.56,0.215,1,0,0.042
214,1,Goto,0.571,0.185,1,0,0.042
215,1,Goto,0.58,0.155,1,0,0.042
216,1,Goto,0.587,0.125,1,0,0.042
217,1,Goto,0.593,0.094,1,0,0.042
218,1,Goto,0.597,0.063,1,0,0.042
219,1,Goto,0.599,0.031,1,0,0.042
220,1,Goto,0.6,0.0,1,0,0.042
221,1,Goto,0.599,-0.031,1,0,0.042
222,1,Goto,0.597,-0.063,1,0,0.042
223,1,Goto,0.593,-0.094,1,0,0.042
224,1,Goto,0.587,-0.125,1,0,0.042
225,1,Goto,0.58,-0.155,1,0,0.042
226,1,Goto,0.571,-0.185,1,0,0.042
227,1,Goto,0.56,-0.215,1,0,0.042
228,1,Goto,0.548,-0.244,1,0,0.042
229,1,Goto,0.535,-0.272,1,0,0.042
230,1,Goto,0.52,-0.3,1,0,0.042
231,1,Goto,0.503,-0.327,1,0,0.042
232,1,Goto,0.485,-0.353,1,0,0.042
233,1,Goto,0.466,-0.378,1,0,0.042
234,1,Goto,0.446,-0.401,1,0,0.042
235,1,Goto,0.424,-0.424,1,0,0.042
236,1,Goto,0.401,-0.446,1,0,0.042
237,1,Goto,0.378,-0.466,1,0,0.042
238,1,Goto,0.353,-0.485,1,0,0.042
239,1,Goto,0.327,-0.503,1,0,0.042
240,1,Goto,0.3,-0.52,1,0,0.042
241,1,Goto,0.272,-0.535,1,0,0.042
242,1,Goto,0.244,-0.548,1,0,0.042
243,1,Goto,0.215,-0.56,1,0,0.042
244,1,Goto,0.185,-0.571,1,0,0.042
245,1,Goto,0.155,-0.58,1,0,0.042
246,1,Goto,0.125,-0.587,1,0,0.042
247,1,Goto,0.094,-0.593,1,0,0.042
248,1,Goto,0.063,-0.597,1,0,0.042
249,1,Goto,0.031,-0.599,1,0,0.042
250,1,Goto,0.0,-0.6,1,0,0.042
251,1,Goto,-0.031,-0.599,1,0,0.042
252,1,Goto,-0.063,-0.597,1,0,0.042
253,1,Goto,-0.094,-0.593,1,0,0.042
254,1,Goto,-0.125,-0.587,1,0,0.042
255,1,Goto,-0.155,-0.58,1,0,0.042
256,1,Goto,-0.185,-0.571,1,0,0.042
257,1,Goto,-0.215,-0.56,1,0,0.042
258,1,Goto,-0.244,-0.548,1,0,0.042
259,1,Goto,-0.272,-0.535,1,0,0.042
260,1,Goto,-0.3,-0.52,1,0,0.042
261,1,Goto,-0.327,-0.503,1,0,0.042
262,1,Goto,-0.353,-0.485,1,0,0.042
263,1,Goto,-0.378,-0.466,1,0,0.042
264,1,Goto,-0.401,-0.446,1,0,0.042
265,1,Goto,-0.424,-0.424,1,0,0.042
266,1,Goto,-0.446,-0.401,1,0,0.042
267,1,Goto,-0.466,-0.378,1,0,0.042
268,1,Goto,-0.485,-0.353,1,0,0.042
269,1,Goto,-0.503,-0.327,1,0,0.042
270,1,Goto,-0.52,-0.3,1,0,0.042
271,1,Goto,-0.535,-0.272,1,0,0.042
272,1,Goto,-0.548,-0.244,1,0,0.042
273,1,Goto,-0.56,-0.215,1,0,0.042
274,1,Goto,-0.571,-0.185,1,0,0.042
275,1,Goto,-0.58,-0.155,1,0,0.042
276,1,Goto,-0.587,-0.125,1,0,0.042
277,1,Goto,-0.593,-0.094,1,0,0.042
278,1,Goto,-0.597,-0.063,1,0,0.042
279,1,Goto,-0.599,-0.031,1,0,0.042
280,1,Goto,-0.6,0.0,1,0,0.042
