Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
54,1,Goto,0.108,0.28,1.0,0.0,0.042
55,0,Goto,-0.093,-0.285,1.0,0.0,0.042
55,1,Goto,0.093,0.285,1.0,0.0,0.042
56,0,Goto,-0.078,-0.29,1.0,0.0,0.042
56,1,Goto,0.078,0.29,1.0,0.0,0.042
57,0,Goto,-0.062,-0.293,1.0,0.0,0.042
57,1,Goto,0.062,0.293,1.0,0.0,0.042
58,0,Goto,-0.047,-0.296,1.0,0.0,0.042
58,1,Goto,0.047,0.296,1.0,0.0,0.042
59,0,Goto,-0.031,-0.298,1.0,0.0,0.042
59,1,Goto,0.031,0.298,1.0,0.0,0.042
60,0,Goto,-0.016,-0.3,1.0,0.0,0.042
60,1,Goto,0.016,0.3,1.0,0.0,0.042
61,0,Goto,0.0,-0.3,1.0,0.0,0.042
61,1,Goto,0.0,0.3,1.0,0.0,0.042
62,0,Goto,0.016,-0.3,1.0,0.0,0.042
62,1,Goto,-0.016,0.3,1.0,0.0,0.042
63,0,Goto,0.031,-0.298,1.0,0.0,0.042
63,1,Goto,-0.031,0.298,1.0,0.0,0.042
64,0,Goto,0.047,-0.296,1.0,0.0,0.042
64,1,Goto,-0.047,0.296,1.0,0.0,0.042
65,0,Goto,0.062,-0.293,1.0,0.0,0.042
65,1,Goto,-0.062,0.293,1.0,0.0,0.042
66,0,Goto,0.078,-0.29,1.0,0.0,0.042
66,1,Goto,-0.078,0.29,1.0,0.0,0.042
67,0,Goto,0.093,-0.285,1.0,0.0,0.042
67,1,Goto,-0.093,0.285,1.0,0.0,0.042
68,0,Goto,0.108,-0.28,1.0,0.0,0.042
68,1,Goto,-0.108,0.28,1.0,0.0,0.042
69,0,Goto,0.122,-0.274,1.0,0.0,0.042
69,1,Goto,-0.122,0.274,1.0,0.0,0.042
70,0,Goto,0.136,-0.267,1.0,0.0,0.042
70,1,Goto,-0.136,0.267,1.0,0.0,0.042
71,0,Goto,0.15,-0.26,1.0,0.0,0.042
71,1,Goto,-0.15,0.26,1.0,0.0,0.042
72,0,Goto,0.163,-0.252,1.0,0.0,0.042
72,1,Goto,-0.163,0.252,1.0,0.0,0.042
73,0,Goto,0.176,-0.243,1.0,0.0,0.042
73,1,Goto,-0.176,0.243,1.0,0.0,0.042
74,0,Goto,0.189,-0.233,1.0,0.0,0.042
74,1,Goto,-0.189,0.233,1.0,0.0,0.042
75,0,Goto,0.201,-0.223,1.0,0.0,0.042
75,1,Goto,-0.201,0.223,1.0,0.0,0.042
76,0,Goto,0.212,-0.212,1.0,0.0,0.042
76,1,Goto,-0.212,0.212,1.0,0.0,0.042
77,0,Goto,0.223,-0.201,1.0,0.0,0.042
77,1,Goto,-0.223,0.201,1.0,0.0,0.042
78,0,Goto,0.233,-0.189,1.0,0.0,0.042
78,1,Goto,-0.233,0.189,1.0,0.0,0.042
79,0,Goto,0.243,-0.176,1.0,0.0,0.042
79,1,Goto,-0.243,0.176,1.0,0.0,0.042
80,0,Goto,0.252,-0.163,1.0,0.0,0.042
80,1,Goto,-0.252,0.163,1.0,0.0,0.042
81,0,Goto,0.26,-0.15,1.0,0.0,0.042
81,1,Goto,-0.26,0.15,1.0,0.0,0.042
82,0,Goto,0.267,-0.136,1.0,0.0,0.042
82,1,Goto,-0.267,0.136,1.0,0.0,0.042
83,0,Goto,0.274,-0.122,1.0,0.0,0.042
83,1,Goto,-0.274,0.122,1.0,0.0,0.042
84,0,Goto,0.28,-0.108,1.0,0.0,0.042
84,1,Goto,-0.28,0.108,1.0,0.0,0.042
85,0,Goto,0.285,-0.093,1.0,0.0,0.042
85,1,Goto,-0.285,0.093,1.0,0.0,0.042
86,0,Goto,0.29,-0.078,1.0,0.0,0.042
86,1,Goto,-0.29,0.078,1.0,0.0,0.042
87,0,Goto,0.293,-0.062,1.0,0.0,0.042
87,1,Goto,-0.293,0.062,1.0,0.0,0.042
88,0,Goto,0.296,-0.047,1.0,0.0,0.042
88,1,Goto,-0.296,0.047,1.0,0.0,0.042
89,0,Goto,0.298,-0.031,1.0,0.0,0.042
89,1,Goto,-0.298,0.031,1.0,0.0,0.042
90,0,Goto,0.3,-0.016,1.0,0.0,0.042
90,1,Goto,-0.3,0.016,1.0,0.0,0.042
91,0,Goto,0.3,0.0,1.0,0.0,0.042
91,1,Goto,-0.3,0.0,1.0,0.0,0.042
92,0,Goto,0.3,0.016,1.0,0.0,0.042
92,1,Goto,-0.3,-0.016,1.0,0.0,0.042
93,0,Goto,0.298,0.031,1.0,0.0,0.042
93,1,Goto,-0.298,-0.031,1.0,0.0,0.042
94,0,Goto,0.296,0.047,1.0,0.0,0.042
94,1,Goto,-0.296,-0.047,1.0,0.0,0.042
95,0,Goto,0.293,0.062,1.0,0.0,0.042
95,1,Goto,-0.293,-0.062,1.0,0.0,0.042
96,0,Goto,0.29,0.078,1.0,0.0,0.042
96,1,Goto,-0.29,-0.078,1.0,0.0,0.042
97,0,Goto,0.285,0.093,1.0,0.0,0.042
97,1,Goto,-0.285,-0.093,1.0,0.0,0.042
98,0,Goto,0.28,0.108,1.0,0.0,0.042
98,1,Goto,-0.28,-0.108,1.0,0.0,0.042
99,0,Goto,0.274,0.122,1.0,0.0,0.042
99,1,Goto,-0.274,-0.122,1.0,0.0,0.042
100,0,Goto,0.267,0.136,1.0,0.0,0.042
100,1,Goto,-0.267,-0.136,1.0,0.0,0.042
101,0,Goto,0.26,0.15,1.0,0.0,0.042
101,1,Goto,-0.26,-0.15,1.0,0.0,0.042
102,0,Goto,0.252,0.163,1.0,0.0,0.042
102,1,Goto,-0.252,-0.163,1.0,0.0,0.042
103,0,Goto,0.243,0.176,1.0,0.0,0.042
103,1,Goto,-0.243,-0.176,1.0,0.0,0.042
104,0,Goto,0.233,0.189,1.0,0.0,0.042
104,1,Goto,-0.233,-0.189,1.0,0.0,0.042
105,0,Goto,0.223,0.201,1.0,0.0,0.042
105,1,Goto,-0.223,-0.201,1.0,0.0,0.042
106,0,Goto,0.212,0.212,1.0,0.0,0.042
106,1,Goto,-0.212,-0.212,1.0,0.0,0.042
107,0,Goto,0.201,0.223,1.0,0.0,0.042
107,1,Goto,-0.201,-0.223,1.0,0.0,0.042
108,0,Goto,0.189,0.233,1.0,0.0,0.042
108,1,Goto,-0.189,-0.233,1.0,0.0,0.042
109,0,Goto,0.176,0.243,1.0,0.0,0.042
109,1,Goto,-0.176,-0.243,1.0,0.0,0.042
110,0,Goto,0.163,0.252,1.0,0.0,0.042
110,1,Goto,-0.163,-0.252,1.0,0.0,0.042
111,0,Goto,0.15,0.26,1.0,0.0,0.042
111,1,Goto,-0.15,-0.26,1.0,0.0,0.042
112,0,Goto,0.136,0.267,1.0,0.0,0.042
112,1,Goto,-0.136,-0.267,1.0,0.0,0.042
113,0,Goto,0.122,0.274,1.0,0.0,0.042
113,1,Goto,-0.122,-0.274,1.0,0.0,0.042
114,0,Goto,0.108,0.28,1.0,0.0,0.042
114,1,Goto,-0.108,-0.28,1.0,0.0,0.042
115,0,Goto,0.093,0.285,1.0,0.0,0.042
115,1,Goto,-0.093,-0.285,1.0,0.0,0.042
116,0,Goto,0.078,0.29,1.0,0.0,0.042
116,1,Goto,-0.078,-0.29,1.0,0.0,0.042
117,0,Goto,0.062,0.293,1.0,0.0,0.042
117,1,Goto,-0.062,-0.293,1.0,0.0,0.042
118,0,Goto,0.047,0.296,1.0,0.0,0.042
118,1,Goto,-0.047,-0.296,1.0,0.0,0.042
119,0,Goto,0.031,0.298,1.0,0.0,0.042
119,1,Goto,-0.031,-0.298,1.0,0.0,0.042
120,0,Goto,0.016,0.3,1.0,0.0,0.042
120,1,Goto,-0.016,-0.3,1.0,0.0,0.042
121,0,Goto,0.0,0.3,1.0,0.0,0.042
121,1,Goto,0.0,-0.3,1.0,0.0,0.042
122,0,Goto,0.015,0.292,1.0,0.0,0.042
122,1,Goto,-0.015,-0.292,1.0,0.0,0.042
123,0,Goto,0.031,0.285,1.0,0.0,0.042
