Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
420,0,Goto,0,0.3,0.98,0,0.042
421,0,Goto,0,0.327,0.997,0,0.042
422,0,Goto,0,0.353,1.015,0,0.042
423,0,Goto,0,0.378,1.034,0,0.042
424,0,Goto,0,0.401,1.054,0,0.042
425,0,Goto,0,0.424,1.076,0,0.042
426,0,Goto,0,0.446,1.099,0,0.042
427,0,Goto,0,0.466,1.122,0,0.042
428,0,Goto,0,0.485,1.147,0,0.042
429,0,Goto,0,0.503,1.173,0,0.042
430,0,Goto,0,0.52,1.2,0,0.042
431,0,Goto,0,0.535,1.228,0,0.042
432,0,Goto,0,0.548,1.256,0,0.042
433,0,Goto,0,0.56,1.285,0,0.042
434,0,Goto,0,0.571,1.315,0,0.042
435,0,Goto,0,0.58,1.345,0,0.042
436,0,Goto,0,0.587,1.375,0,0.042
437,0,Goto,0,0.593,1.406,0,0.042
438,0,Goto,0,0.597,1.437,0,0.042
439,0,Goto,0,0.599,1.469,0,0.042
440,0,Goto,0,0.6,1.5,0,0.042
