Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
320,2,Goto,0,-0.3,0.98,0,0.042
321,2,Goto,0,-0.272,0.965,0,0.042
322,2,Goto,0,-0.244,0.952,0,0.042
323,2,Goto,0,-0.215,0.94,0,0.042
324,2,Goto,0,-0.185,0.929,0,0.042
325,2,Goto,0,-0.155,0.92,0,0.042
326,2,Goto,0,-0.125,0.913,0,0.042
327,2,Goto,0,-0.094,0.907,0,0.042
328,2,Goto,0,-0.063,0.903,0,0.042
329,2,Goto,0,-0.031,0.901,0,0.042
330,2,Goto,0,0.0,0.9,0,0.042
331,2,Goto,0,0.031,0.901,0,0.042
332,2,Goto,0,0.063,0.903,0,0.042
333,2,Goto,0,0.094,0.907,0,0.042
334,2,Goto,0,0.125,0.913,0,0.042
335,2,Goto,0,0.155,0.92,0,0.042
336,2,Goto,0,0.185,0.929,0,0.042
337,2,Goto,0,0.215,0.94,0,0.042
338,2,Goto,0,0.244,0.952,0,0.042
339,2,Goto,0,0.272,0.965,0,0.042
340,2,Goto,0,0.3,0.98,0,0.042
341,2,Goto,0,0.327,0.997,0,0.042
342,2,Goto,0,0.353,1.015,0,0.042
343,2,Goto,0,0.378,1.034,0,0.042
344,2,Goto,0,0.401,1.054,0,0.042
345,2,Goto,0,0.424,1.076,0,0.042
346,2,Goto,0,0.446,1.099,0,0.042
347,2,Goto,0,0.466,1.122,0,0.042
348,2,Goto,0,0.485,1.147,0,0.042
349,2,Goto,0,0.503,1.173,0,0.042
350,2,Goto,0,0.52,1.2,0,0.042
351,2,Goto,0,0.535,1.228,0,0.042
352,2,Goto,0,0.548,1.256,0,0.042
353,2,Goto,0,0.56,1.285,0,0.042
354,2,Goto,0,0.571,1.315,0,0.042
355,2,Goto,0,0.58,1.345,0,0.042
356,2,Goto,0,0.587,1.375,0,0.042
357,2,Goto,0,0.593,1.406,0,0.042
358,2,Goto,0,0.597,1.437,0,0.042
359,2,Goto,0,0.599,1.469,0,0.042
360,2,Goto,0,0.6,1.5,0,0.042
361,2,Goto,0,0.599,1.531,0,0.042
362,2,Goto,0,0.597,1.563,0,0.042
363,2,Goto,0,0.593,1.594,0,0.042
364,2,Goto,0,0.587,1.625,0,0.042
365,2,Goto,0,0.58,1.655,0,0.042
366,2,Goto,0,0.571,1.685,0,0.042
367,2,Goto,0,0.56,1.715,0,0.042
368,2,Goto,0,0.548,1.744,0,0.042
369,2,Goto,0,0.535,1.772,0,0.042
370,2,Goto,0,0.52,1.8,0,0.042
371,2,Goto,0,0.503,1.827,0,0.042
372,2,Goto,0,0.485,1.853,0,0.042
373,2,Goto,0,0.466,1.878,0,0.042
374,2,Goto,0,0.446,1.901,0,0.042
375,2,Goto,0,0.424,1.924,0,0.042
376,2,Goto,0,0.401,1.946,0,0.042
377,2,Goto,0,0.378,1.966,0,0.042
378,2,Goto,0,0.353,1.985,0,0.042
379,2,Goto,0,0.327,2.003,0,0.042
380,2,Goto,0,0.3,2.02,0,0.042
381,2,Goto,0,0.272,2.035,0,0.042
382,2,Goto,0,0.244,2.048,0,0.042
383,2,Goto,0,0.215,2.06,0,0.042
384,2,Goto,0,0.185,2.071,0,0.042
385,2,Goto,0,0.155,2.08,0,0.042
386,2,Goto,0,0.125,2.087,0,0.042
387,2,Goto,0,0.094,2.093,0,0.042
388,2,Goto,0,0.063,2.097,0,0.042
389,2,Goto,0,0.031,2.099,0,0.042
390,2,Goto,0,0.0,2.1,0,0.042
391,2,Goto,0,-0.031,2.099,0,0.042
392,2,Goto,0,-0.063,2.097,0,0.042
393,2,Goto,0,-0.094,2.093,0,0.042
394,2,Goto,0,-0.125,2.087,0,0.042
395,2,Goto,0,-0.155,2.08,0,0.042
396,2,Goto,0,-0.185,2.071,0,0.042
397,2,Goto,0,-0.215,2.06,0,0.042
398,2,Goto,0,-0.244,2.048,0,0.042
399,2,Goto,0,-0.272,2.035,0,0.042
400,2,Goto,0,-0.3,2.02,0,0.042
401,2,Goto,0,-0.327,2.003,0,0.042
402,2,Goto,0,-0.353,1.985,0,0.042
403,2,Goto,0,-0.378,1.966,0,0.042
404,2,Goto,0,-0.401,1.946,0,0.042
405,2,Goto,0,-0.424,1.924,0,0.042
406,2,Goto,0,-0.446,1.901,0,0.042
407,2,Goto,0,-0.466,1.878,0,0.042
408,2,Goto,0,-0.485,1.853,0,0.042
409,2,Goto,0,-0.503,1.827,0,0.042
410,2,Goto,0,-0.52,1.8,0,0.042
411,2,Goto,0,-0.535,1.772,0,0.042
412,2,Goto,0,-0.548,1.744,0,0.042
413,2,Goto,0,-0.56,1.715,0,0.042
414,2,Goto,0,-0.571,1.685,0,0.042
415,2,Goto,0,-0.58,1.655,0,0.042
416,2,Goto,0,-0.587,1.625,0,0.042
417,2,Goto,0,-0.593,1.594,0,0.042
418,2,Goto,0,-0.597,1.563,0,0.042
419,2,Goto,0,-0.599,1.531,0,0.042
420,2,Goto,0,-0.6,1.5,0,0.042
421,2,Goto,0,-0.599,1.469,0,0.042
422,2,Goto,0,-0.597,1.437,0,0.042
423,2,Goto,0,-0.593,1.406,0,0.042
424,2,Goto,0,-0.587,1.375,0,0.042
425,2,Goto,0,-0.58,1.345,0,0.042
426,2,Goto,0,-0.571,1.315,0,0.042
427,2,Goto,0,-0.56,1.285,0,0.042
428,2,Goto,0,-0.548,1.256,0,0.042
429,2,Goto,0,-0.535,1.228,0,0.042
430,2,Goto,0,-0.52,1.2,0,0.042
431,2,Goto,0,-0.503,1.173,0,0.042
432,2,Goto,0,-0.485,1.147,0,0.042
433,2,Goto,0,-0.466,1.122,0,0.042
434,2,Goto,0,-0.446,1.099,0,0.042
435,2,Goto,0,-0.424,1.076,0,0.042
436,2,Goto,0,-0.401,1.054,0,0.042
437,2,Goto,0,-0.378,1.034,0,0.042
438,2,Goto,0,-0.353,1.015,0,0.042
439,2,Goto,0,-0.327,0.997,0,0.042
440,2,Goto,0,-0.3,0.98,0,0.042
