Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
18,0,Goto,-0.233,0.189,1.0,0.0,0.042
18,2,Goto,-0.047,-0.296,1.0,0.0,0.042
19,1,Goto,0.274,0.122,1.0,0.0,0.042
19,0,Goto,-0.243,0.176,1.0,0.0,0.042
19,2,Goto,-0.031,-0.298,1.0,0.0,0.042
20,1,Goto,0.267,0.136,1.0,0.0,0.042
20,0,Goto,-0.252,0.163,1.0,0.0,0.042
20,2,Goto,-0.016,-0.3,1.0,0.0,0.042
21,1,Goto,0.26,0.15,1.0,0.0,0.042
21,0,Goto,-0.26,0.15,1.0,0.0,0.042
21,2,Goto,0.0,-0.3,1.0,0.0,0.042
22,1,Goto,0.252,0.163,1.0,0.0,0.042
22,0,Goto,-0.267,0.136,1.0,0.0,0.042
22,2,Goto,0.016,-0.3,1.0,0.0,0.042
23,1,Goto,0.243,0.176,1.0,0.0,0.042
23,0,Goto,-0.274,0.122,1.0,0.0,0.042
23,2,Goto,0.031,-0.298,1.0,0.0,0.042
24,1,Goto,0.233,0.189,1.0,0.0,0.042
24,0,Goto,-0.28,0.108,1.0,0.0,0.042
24,2,Goto,0.047,-0.296,1.0,0.0,0.042
25,1,Goto,0.223,0.201,1.0,0.0,0.042
25,0,Goto,-0.285,0.093,1.0,0.0,0.042
25,2,Goto,0.062,-0.293,1.0,0.0,0.042
26,1,Goto,0.212,0.212,1.0,0.0,0.042
26,0,Goto,-0.29,0.078,1.0,0.0,0.042
26,2,Goto,0.078,-0.29,1.0,0.0,0.042
27,1,Goto,0.201,0.223,1.0,0.0,0.042
27,0,Goto,-0.293,0.062,1.0,0.0,0.042
27,2,Goto,0.093,-0.285,1.0,0.0,0.042
28,1,Goto,0.189,0.233,1.0,0.0,0.042
28,0,Goto,-0.296,0.047,1.0,0.0,0.042
28,2,Goto,0.108,-0.28,1.0,0.0,0.042
29,1,Goto,0.176,0.243,1.0,0.0,0.042
29,0,Goto,-0.298,0.031,1.0,0.0,0.042
29,2,Goto,0.122,-0.274,1.0,0.0,0.042
30,1,Goto,0.163,0.252,1.0,0.0,0.042
30,0,Goto,-0.3,0.016,1.0,0.0,0.042
30,2,Goto,0.136,-0.267,1.0,0.0,0.042
31,1,Goto,0.15,0.26,1.0,0.0,0.042
31,0,Goto,-0.3,0.0,1.0,0.0,0.042
31,2,Goto,0.15,-0.26,1.0,0.0,0.042
32,1,Goto,0.136,0.267,1.0,0.0,0.042
32,0,Goto,-0.3,-0.016,1.0,0.0,0.042
32,2,Goto,0.163,-0.252,1.0,0.0,0.042
33,1,Goto,0.122,0.274,1.0,0.0,0.042
33,0,Goto,-0.298,-0.031,1.0,0.0,0.042
33,2,Goto,0.176,-0.243,1.0,0.0,0.042
34,1,Goto,0.108,0.28,1.0,0.0,0.042
34,0,Goto,-0.296,-0.047,1.0,0.0,0.042
34,2,Goto,0.189,-0.233,1.0,0.0,0.042
35,1,Goto,0.093,0.285,1.0,0.0,0.042
35,0,Goto,-0.293,-0.062,1.0,0.0,0.042
35,2,Goto,0.201,-0.223,1.0,0.0,0.042
36,1,Goto,0.078,0.29,1.0,0.0,0.042
36,0,Goto,-0.29,-0.078,1.0,0.0,0.042
36,2,Goto,0.212,-0.212,1.0,0.0,0.042
37,1,Goto,0.062,0.293,1.0,0.0,0.042
37,0,Goto,-0.285,-0.093,1.0,0.0,0.042
37,2,Goto,0.223,-0.201,1.0,0.0,0.042
38,1,Goto,0.047,0.296,1.0,0.0,0.042
38,0,Goto,-0.28,-0.108,1.0,0.0,0.042
38,2,Goto,0.233,-0.189,1.0,0.0,0.042
39,1,Goto,0.031,0.298,1.0,0.0,0.042
39,0,Goto,-0.274,-0.122,1.0,0.0,0.042
39,2,Goto,0.243,-0.176,1.0,0.0,0.042
40,1,Goto,0.016,0.3,1.0,0.0,0.042
40,0,Goto,-0.267,-0.136,1.0,0.0,0.042
40,2,Goto,0.252,-0.163,1.0,0.0,0.042
41,1,Goto,0.0,0.3,1.0,0.0,0.042
41,0,Goto,-0.26,-0.15,1.0,0.0,0.042
41,2,Goto,0.26,-0.15,1.0,0.0,0.042
42,1,Goto,-0.016,0.3,1.0,0.0,0.042
42,0,Goto,-0.252,-0.163,1.0,0.0,0.042
42,2,Goto,0.267,-0.136,1.0,0.0,0.042
43,1,Goto,-0.031,0.298,1.0,0.0,0.042
43,0,Goto,-0.243,-0.176,1.0,0.0,0.042
43,2,Goto,0.274,-0.122,1.0,0.0,0.042
44,1,Goto,-0.047,0.296,1.0,0.0,0.042
44,0,Goto,-0.233,-0.189,1.0,0.0,0.042
44,2,Goto,0.28,-0.108,1.0,0.0,0.042
45,1,Goto,-0.062,0.293,1.0,0.0,0.042
45,0,Goto,-0.223,-0.201,1.0,0.0,0.042
45,2,Goto,0.285,-0.093,1.0,0.0,0.042
46,1,Goto,-0.078,0.29,1.0,0.0,0.042
46,0,Goto,-0.212,-0.212,1.0,0.0,0.042
46,2,Goto,0.29,-0.078,1.0,0.0,0.042
47,1,Goto,-0.093,0.285,1.0,0.0,0.042
47,0,Goto,-0.201,-0.223,1.0,0.0,0.042
47,2,Goto,0.293,-0.062,1.0,0.0,0.042
48,1,Goto,-0.108,0.28,1.0,0.0,0.042
48,0,Goto,-0.189,-0.233,1.0,0.0,0.042
48,2,Goto,0.296,-0.047,1.0,0.0,0.042
49,1,Goto,-0.122,0.274,1.0,0.0,0.042
49,0,Goto,-0.176,-0.243,1.0,0.0,0.042
49,2,Goto,0.298,-0.031,1.0,0.0,0.042
50,1,Goto,-0.136,0.267,1.0,0.0,0.042
50,0,Goto,-0.163,-0.252,1.0,0.0,0.042
50,2,Goto,0.3,-0.016,1.0,0.0,0.042
51,1,Goto,-0.15,0.26,1.0,0.0,0.042
51,0,Goto,-0.15,-0.26,1.0,0.0,0.042
51,2,Goto,0.3,0.0,1.0,0.0,0.042
52,1,Goto,-0.163,0.252,1.0,0.0,0.042
52,0,Goto,-0.136,-0.267,1.0,0.0,0.042
52,2,Goto,0.3,0.016,1.0,0.0,0.042
53,1,Goto,-0.176,0.243,1.0,0.0,0.042
53,0,Goto,-0.122,-0.274,1.0,0.0,0.042
53,2,Goto,0.298,0.031,1.0,0.0,0.042
54,1,Goto,-0.189,0.233,1.0,0.0,0.042
54,0,Goto,-0.108,-0.28,1.0,0.0,0.042
54,2,Goto,0.296,0.047,1.0,0.0,0.042
55,1,Goto,-0.201,0.223,1.0,0.0,0.042
55,0,Goto,-0.093,-0.285,1.0,0.0,0.042
55,2,Goto,0.293,0.062,1.0,0.0,0.042
56,1,Goto,-0.212,0.212,1.0,0.0,0.042
56,0,Goto,-0.078,-0.29,1.0,0.0,0.042
56,2,Goto,0.29,0.078,1.0,0.0,0.042
57,1,Goto,-0.223,0.201,1.0,0.0,0.042
57,0,Goto,-0.062,-0.293,1.0,0.0,0.042
57,2,Goto,0.285,0.093,1.0,0.0,0.042
58,1,Goto,-0.233,0.189,1.0,0.0,0.042
58,0,Goto,-0.047,-0.296,1.0,0.0,0.042
58,2,Goto,0.28,0.108,1.0,0.0,0.042
59,1,Goto,-0.243,0.176,1.0,0.0,0.042
59,0,Goto,-0.031,-0.298,1.0,0.0,0.042
59,2,Goto,0.274,0.122,1.0,0.0,0.042
60,1,Goto,-0.252,0.163,1.0,0.0,0.042
60,0,Goto,-0.016,-0.3,1.0,0.0,0.042
60,2,Goto,0.267,0.136,1.0,0.0,0.042
61,1,Goto,-0.26,0.15,1.0,0.0,0.042
61,0,Goto,0.0,-0.3,1.0,0.0,0.042
61,2,Goto,0.26,0.15,1.0,0.0,0.042
62,1,Goto,-0.267,0.136,1.0,0.0,0.042
62,0,Goto,0.016,-0.3,1.0,0.0,0.042
62,2,Goto,0.252,0.163,1.0,0.0,0.042
63,1,Goto,-0.274,0.122,1.0,0.0,0.042
63,0,Goto,0.031,-0.298,1.0,0.0,0.042
63,2,Goto,0.243,0.176,1.0,0.0,0.042
64,1,Goto,-0.28,0.108,1.0,0.0,0.042
64,0,Goto,0.047,-0.296,1.0,0.0,0.042
64,2,Goto,0.233,0.189,1.0,0.0,0.042
65,1,Goto,-0.285,0.093,1.0,0.0,0.042
65,0,Goto,0.062,-0.293,1.0,0.0,0.042
65,2,Goto,0.223,0.201,1.0,0.0,0.042
66,1,Goto,-0.29,0.078,1.0,0.0,0.042
66,0,Goto,0.078,-0.29,1.0,0.0,0.042
66,2,Goto,0.212,0.212,1.0,0.0,0.042
67,1,Goto,-0.293,0.062,1.0,0.0,0.042
67,0,Goto,0.093,-0.285,1.0,0.0,0.042
67,2,Goto,0.201,0.223,1.0,0.0,0.042
68,1,Goto,-0.296,0.047,1.0,0.0,0.042
68,0,Goto,0.108,-0.28,1.0,0.0,0.042
68,2,Goto,0.189,0.233,1.0,0.0,0.042
69,1,Goto,-0.298,0.031,1.0,0.0,0.042
69,0,Goto,0.122,-0.274,1.0,0.0,0.042
69,2,Goto,0.176,0.243,1.0,0.0,0.042
70,1,Goto,-0.3,0.016,1.0,0.0,0.042
70,0,Goto,0.136,-0.267,1.0,0.0,0.042
70,2,Goto,0.163,0.252,1.0,0.0,0.042
71,1,Goto,-0.3,0.0,1.0,0.0,0.042
71,0,Goto,0.15,-0.26,1.0,0.0,0.042
71,2,Goto,0.15,0.26,1.0,0.0,0.042
72,1,Goto,-0.3,-0.016,1.0,0.0,0.042
72,0,Goto,0.163,-0.252,1.0,0.0,0.042
72,2,Goto,0.136,0.267,1.0,0.0,0.042
73,1,Goto,-0.298,-0.031,1.0,0.0,0.042
73,0,Goto,0.176,-0.243,1.0,0.0,0.042
73,2,Goto,0.122,0.274,1.0,0.0,0.042
74,1,Goto,-0.296,-0.047,1.0,0.0,0.042
74,0,Goto,0.189,-0.233,1.0,0.0,0.042
74,2,Goto,0.108,0.28,1.0,0.0,0.042
75,1,Goto,-0.293,-0.062,1.0,0.0,0.042
75,0,Goto,0.201,-0.223,1.0,0.0,0.042
75,2,Goto,0.093,0.285,1.0,0.0,0.042
76,1,Goto,-0.29,-0.078,1.0,0.0,0.042
76,0,Goto,0.212,-0.212,1.0,0.0,0.042
76,2,Goto,0.078,0.29,1.0,0.0,0.042
77,1,Goto,-0.285,-0.093,1.0,0.0,0.042
77,0,Goto,0.223,-0.201,1.0,0.0,0.042
77,2,Goto,0.062,0.293,1.0,0.0,0.042
78,1,Goto,-0.28,-0.108,1.0,0.0,0.042
78,0,Goto,0.233,-0.189,1.0,0.0,0.042
78,2,Goto,0.047,0.296,1.0,0.0,0.042
79,1,Goto,-0.274,-0.122,1.0,0.0,0.042
79,0,Goto,0.243,-0.176,1.0,0.0,0.042
79,2,Goto,0.031,0.298,1.0,0.0,0.042
80,1,Goto,-0.267,-0.136,1.0,0.0,0.042
80,0,Goto,0.252,-0.163,1.0,0.0,0.042
80,2,Goto,0.016,0.3,1.0,0.0,0.042
81,1,Goto,-0.26,-0.15,1.0,0.0,0.042
81,0,Goto,0.26,-0.15,1.0,0.0,0.042
81,2,Goto,0.0,0.3,1.0,0.0,0.042
82,1,Goto,-0.252,-0.163,1.0,0.0,0.042
82,0,Goto,0.267,-0.136,1.0,0.0,0.042
82,2,Goto,-0.016,0.3,1.0,0.0,0.042
83,1,Goto,-0.243,-0.176,1.0,0.0,0.042
83,0,Goto,0.274,-0.122,1.0,0.0,0.042
83,2,Goto,-0.031,0.298,1.0,0.0,0.042
84,1,Goto,-0.233,-0.189,1.0,0.0,0.042
84,0,Goto,0.28,-0.108,1.0,0.0,0.042
84,2,Goto,-0.047,0.296,1.0,0.0,0.042
85,1,Goto,-0.223,-0.201,1.0,0.0,0.042
85,0,Goto,0.285,-0.093,1.0,0.0,0.042
85,2,Goto,-0.062,0.293,1.0,0.0,0.042
86,1,Goto,-0.212,-0.212,1.0,0.0,0.042
86,0,Goto,0.29,-0.078,1.0,0.0,0.042
86,2,Goto,-0.078,0.29,1.0,0.0,0.042
87,1,Goto,-0.201,-0.223,1.0,0.0,0.042
87,0,Goto,0.293,-0.062,1.0,0.0,0.042
87,2,Goto,-0.093,0.285,1.0,0.0,0.042
88,1,Goto,-0.189,-0.233,1.0,0.0,0.042
88,0,Goto,0.296,-0.047,1.0,0.0,0.042
88,2,Goto,-0.108,0.28,1.0,0.0,0.042
89,1,Goto,-0.176,-0.243,1.0,0.0,0.042
89,0,Goto,0.298,-0.031,1.0,0.0,0.042
89,2,Goto,-0.122,0.274,1.0,0.0,0.042
90,1,Goto,-0.163,-0.252,1.0,0.0,0.042
90,0,Goto,0.3,-0.016,1.0,0.0,0.042
90,2,Goto,-0.136,0.267,1.0,0.0,0.042
91,1,Goto,-0.15,-0.26,1.0,0.0,0.042
91,0,Goto,0.3,0.0,1.0,0.0,0.042
91,2,Goto,-0.15,0.26,1.0,0.0,0.042
92,1,Goto,-0.136,-0.267,1.0,0.0,0.042
92,0,Goto,0.3,0.016,1.0,0.0,0.042
92,2,Goto,-0.163,0.252,1.0,0.0,0.042
93,1,Goto,-0.122,-0.274,1.0,0.0,0.042
93,0,Goto,0.298,0.031,1.0,0.0,0.042
93,2,Goto,-0.176,0.243,1.0,0.0,0.042
94,1,Goto,-0.108,-0.28,1.0,0.0,0.042
94,0,Goto,0.296,0.047,1.0,0.0,0.042
94,2,Goto,-0.189,0.233,1.0,0.0,0.042
95,1,Goto,-0.093,-0.285,1.0,0.0,0.042
95,0,Goto,0.293,0.062,1.0,0.0,0.042
95,2,Goto,-0.201,0.223,1.0,0.0,0.042
96,1,Goto,-0.078,-0.29,1.0,0.0,0.042
96,0,Goto,0.29,0.078,1.0,0.0,0.042
96,2,Goto,-0.212,0.212,1.0,0.0,0.042
97,1,Goto,-0.062,-0.293,1.0,0.0,0.042
97,0,Goto,0.285,0.093,1.0,0.0,0.042
97,2,Goto,-0.223,0.201,1.0,0.0,0.042
98,1,Goto,-0.047,-0.296,1.0,0.0,0.042
98,0,Goto,0.28,0.108,1.0,0.0,0.042
98,2,Goto,-0.233,0.189,1.0,0.0,0.042
99,1,Goto,-0.031,-0.298,1.0,0.0,0.042
99,0,Goto,0.274,0.122,1.0,0.0,0.042
99,2,Goto,-0.243,0.176,1.0,0.0,0.042
100,1,Goto,-0.016,-0.3,1.0,0.0,0.042
100,0,Goto,0.267,0.136,1.0,0.0,0.042
100,2,Goto,-0.252,0.163,1.0,0.0,0.042
101,1,Goto,0.0,-0.3,1.0,0.0,0.042
101,0,Goto,0.26,0.15,1.0,0.0,0.042
101,2,Goto,-0.26,0.15,1.0,0.0,0.042
102,1,Goto,0.016,-0.3,1.0,0.0,0.042
102,0,Goto,0.252,0.163,1.0,0.0,0.042
102,2,Goto,-0.267,0.136,1.0,0.0,0.042
103,1,Goto,0.031,-0.298,1.0,0.0,0.042
103,0,Goto,0.243,0.176,1.0,0.0,0.042
103,2,Goto,-0.274,0.122,1.0,0.0,0.042
104,1,Goto,0.047,-0.296,1.0,0.0,0.042
104,0,Goto,0.233,0.189,1.0,0.0,0.042
104,2,Goto,-0.28,0.108,1.0,0.0,0.042
105,1,Goto,0.062,-0.293,1.0,0.0,0.042
105,0,Goto,0.223,0.201,1.0,0.0,0.042
105,2,Goto,-0.285,0.093,1.0,0.0,0.042
106,1,Goto,0.078,-0.29,1.0,0.0,0.042
106,0,Goto,0.212,0.212,1.0,0.0,0.042
106,2,Goto,-0.29,0.078,1.0,0.0,0.042
107,1,Goto,0.093,-0.285,1.0,0.0,0.042
107,0,Goto,0.201,0.223,1.0,0.0,0.042
107,2,Goto,-0.293,0.062,1.0,0.0,0.042
108,1,Goto,0.108,-0.28,1.0,0.0,0.042
108,0,Goto,0.189,0.233,1.0,0.0,0.042
108,2,Goto,-0.296,0.047,1.0,0.0,0.042
109,1,Goto,0.122,-0.274,1.0,0.0,0.042
109,0,Goto,0.176,0.243,1.0,0.0,0.042
109,2,Goto,-0.298,0.031,1.0,0.0,0.042
110,1,Goto,0.136,-0.267,1.0,0.0,0.042
110,0,Goto,0.163,0.252,1.0,0.0,0.042
110,2,Goto,-0.3,0.016,1.0,0.0,0.042
111,1,Goto,0.15,-0.26,1.0,0.0,0.042
111,0,Goto,0.15,0.26,1.0,0.0,0.042
111,2,Goto,-0.3,0.0,1.0,0.0,0.042
112,1,Goto,0.163,-0.252,1.0,0.0,0.042
112,0,Goto,0.136,0.267,1.0,0.0,0.042
112,2,Goto,-0.3,-0.016,1.0,0.0,0.042
113,1,Goto,0.176,-0.243,1.0,0.0,0.042
113,0,Goto,0.122,0.274,1.0,0.0,0.042
113,2,Goto,-0.298,-0.031,1.0,0.0,0.042
114,1,Goto,0.189,-0.233,1.0,0.0,0.042
114,0,Goto,0.108,0.28,1.0,0.0,0.042
114,2,Goto,-0.296,-0.047,1.0,0.0,0.042
115,1,Goto,0.201,-0.223,1.0,0.0,0.042
115,0,Goto,0.093,0.285,1.0,0.0,0.042
115,2,Goto,-0.293,-0.062,1.0,0.0,0.042
116,1,Goto,0.212,-0.212,1.0,0.0,0.042
116,0,Goto,0.078,0.29,1.0,0.0,0.042
116,2,Goto,-0.29,-0.078,1.0,0.0,0.042
117,1,Goto,0.223,-0.201,1.0,0.0,0.042
117,0,Goto,0.062,0.293,1.0,0.0,0.042
117,2,Goto,-0.285,-0.093,1.0,0.0,0.042
118,1,Goto,0.233,-0.189,1.0,0.0,0.042
118,0,Goto,0.047,0.296,1.0,0.0,0.042
118,2,Goto,-0.28,-0.108,1.0,0.0,0.042
119,1,Goto,0.243,-0.176,1.0,0.0,0.042
119,0,Goto,0.031,0.298,1.0,0.0,0.042
119,2,Goto,-0.274,-0.122,1.0,0.0,0.042
120,1,Goto,0.252,-0.163,1.0,0.0,0.042
120,0,Goto,0.016,0.3,1.0,0.0,0.042
120,2,Goto,-0.267,-0.136,1.0,0.0,0.042
121,1,Goto,0.26,-0.15,1.0,0.0,0.042
121,0,Goto,0.0,0.3,1.0,0.0,0.042
121,2,Goto,-0.26,-0.15,1.0,0.0,0.042
122,0,Goto,0.015,0.292,1.0,0.0,0.042
122,1,Goto,0.246,-0.159,1.0,0.0,0.042
122,2,Goto,-0.261,-0.133,1.0,0.0,0.042
123,0,Goto,0.031,0.285,1.0,0.0,0.042
123,1,Goto,0.231,-0.169,1.0,0.0,0.042
123,2,Goto,-0.262,-0.116,1.0,0.0,0.042
124,0,Goto,0.046,0.277,1.0,0.0,0.042
124,1,Goto,0.217,-0.178,1.0,0.0,0.042
124,2,Goto,-0.263,-0.098,1.0,0.0,0.042
125,0,Goto,0.062,0.269,1.0,0.0,0.042
125,1,Goto,0.203,-0.188,1.0,0.0,0.042
125,2,Goto,-0.264,-0.081,1.0,0.0,0.042
126,0,Goto,0.077,0.262,1.0,0.0,0.042
126,1,Goto,0.188,-0.197,1.0,0.0,0.042
126,2,Goto,-0.265,-0.064,1.0,0.0,0.042
127,0,Goto,0.092,0.254,1.0,0.0,0.042
127,1,Goto,0.174,-0.207,1.0,0.0,0.042
127,2,Goto,-0.266,-0.047,1.0,0.0,0.042
128,0,Goto,0.108,0.246,1.0,0.0,0.042
128,1,Goto,0.159,-0.216,1.0,0.0,0.042
128,2,Goto,-0.267,-0.03,1.0,0.0,0.042
129,0,Goto,0.123,0.238,1.0,0.0,0.042
129,1,Goto,0.145,-0.226,1.0,0.0,0.042
129,2,Goto,-0.268,-0.013,1.0,0.0,0.042
130,0,Goto,0.138,0.231,1.0,0.0,0.042
130,1,Goto,0.131,-0.235,1.0,0.0,0.042
130,2,Goto,-0.269,0.005,1.0,0.0,0.042
131,0,Goto,0.154,0.223,1.0,0.0,0.042
131,1,Goto,0.116,-0.245,1.0,0.0,0.042
131,2,Goto,-0.27,0.022,1.0,0.0,0.042
132,0,Goto,0.169,0.215,1.0,0.0,0.042
132,1,Goto,0.102,-0.254,1.0,0.0,0.042
132,2,Goto,-0.271,0.039,1.0,0.0,0.042
133,0,Goto,0.185,0.208,1.0,0.0,0.042
133,1,Goto,0.088,-0.264,1.0,0.0,0.042
133,2,Goto,-0.272,0.056,1.0,0.0,0.042
134,0,Goto,0.2,0.2,1.0,0.0,0.042
134,1,Goto,0.073,-0.273,1.0,0.0,0.042
134,2,Goto,-0.273,0.073,1.0,0.0,0.042
135,0,Goto,0.215,0.192,1.0,0.0,0.042
135,1,Goto,0.059,-0.283,1.0,0.0,0.042
135,2,Goto,-0.274,0.091,1.0,0.0,0.042
136,0,Goto,0.231,0.185,1.0,0.0,0.042
136,1,Goto,0.045,-0.292,1.0,0.0,0.042
136,2,Goto,-0.275,0.108,1.0,0.0,0.042
137,0,Goto,0.246,0.177,1.0,0.0,0.042
137,1,Goto,0.03,-0.302,1.0,0.0,0.042
137,2,Goto,-0.276,0.125,1.0,0.0,0.042
138,0,Goto,0.262,0.169,1.0,0.0,0.042
138,1,Goto,0.016,-0.311,1.0,0.0,0.042
138,2,Goto,-0.277,0.142,1.0,0.0,0.042
139,0,Goto,0.277,0.162,1.0,0.0,0.042
139,1,Goto,0.002,-0.321,1.0,0.0,0.042
139,2,Goto,-0.278,0.159,1.0,0.0,0.042
140,0,Goto,0.292,0.154,1.0,0.0,0.042
140,1,Goto,-0.013,-0.33,1.0,0.0,0.042
140,2,Goto,-0.279,0.176,1.0,0.0,0.042
141,0,Goto,0.308,0.146,1.0,0.0,0.042
141,1,Goto,-0.027,-0.34,1.0,0.0,0.042
141,2,Goto,-0.281,0.194,1.0,0.0,0.042
142,0,Goto,0.323,0.138,1.0,0.0,0.042
142,1,Goto,-0.042,-0.349,1.0,0.0,0.042
142,2,Goto,-0.282,0.211,1.0,0.0,0.042
143,0,Goto,0.338,0.131,1.0,0.0,0.042
143,1,Goto,-0.056,-0.359,1.0,0.0,0.042
143,2,Goto,-0.283,0.228,1.0,0.0,0.042
144,0,Goto,0.354,0.123,1.0,0.0,0.042
144,1,Goto,-0.07,-0.368,1.0,0.0,0.042
144,2,Goto,-0.284,0.245,1.0,0.0,0.042
145,0,Goto,0.369,0.115,1.0,0.0,0.042
145,1,Goto,-0.085,-0.378,1.0,0.0,0.042
145,2,Goto,-0.285,0.262,1.0,0.0,0.042
146,0,Goto,0.385,0.108,1.0,0.0,0.042
146,1,Goto,-0.099,-0.387,1.0,0.0,0.042
146,2,Goto,-0.286,0.279,1.0,0.0,0.042
147,0,Goto,0.4,0.1,1.0,0.0,0.042
147,1,Goto,-0.113,-0.397,1.0,0.0,0.042
147,2,Goto,-0.287,0.297,1.0,0.0,0.042
148,0,Goto,0.415,0.092,1.0,0.0,0.042
148,1,Goto,-0.128,-0.406,1.0,0.0,0.042
148,2,Goto,-0.288,0.314,1.0,0.0,0.042
149,0,Goto,0.431,0.085,1.0,0.0,0.042
149,1,Goto,-0.142,-0.416,1.0,0.0,0.042
149,2,Goto,-0.289,0.331,1.0,0.0,0.042
150,0,Goto,0.446,0.077,1.0,0.0,0.042
150,1,Goto,-0.156,-0.425,1.0,0.0,0.042
150,2,Goto,-0.29,0.348,1.0,0.0,0.042
151,0,Goto,0.462,0.069,1.0,0.0,0.042
151,1,Goto,-0.171,-0.435,1.0,0.0,0.042
151,2,Goto,-0.291,0.365,1.0,0.0,0.042
152,0,Goto,0.477,0.062,1.0,0.0,0.042
152,1,Goto,-0.185,-0.444,1.0,0.0,0.042
152,2,Goto,-0.292,0.383,1.0,0.0,0.042
153,0,Goto,0.492,0.054,1.0,0.0,0.042
153,1,Goto,-0.199,-0.454,1.0,0.0,0.042
153,2,Goto,-0.293,0.4,1.0,0.0,0.042
154,0,Goto,0.508,0.046,1.0,0.0,0.042
154,1,Goto,-0.214,-0.463,1.0,0.0,0.042
154,2,Goto,-0.294,0.417,1.0,0.0,0.042
155,0,Goto,0.523,0.038,1.0,0.0,0.042
155,1,Goto,-0.228,-0.473,1.0,0.0,0.042
155,2,Goto,-0.295,0.434,1.0,0.0,0.042
156,0,Goto,0.538,0.031,1.0,0.0,0.042
156,1,Goto,-0.243,-0.482,1.0,0.0,0.042
156,2,Goto,-0.296,0.451,1.0,0.0,0.042
157,0,Goto,0.554,0.023,1.0,0.0,0.042
157,1,Goto,-0.257,-0.492,1.0,0.0,0.042
157,2,Goto,-0.297,0.468,1.0,0.0,0.042
158,0,Goto,0.569,0.015,1.0,0.0,0.042
158,1,Goto,-0.271,-0.501,1.0,0.0,0.042
158,2,Goto,-0.298,0.486,1.0,0.0,0.042
159,0,Goto,0.585,0.008,1.0,0.0,0.042
159,1,Goto,-0.286,-0.511,1.0,0.0,0.042
159,2,Goto,-0.299,0.503,1.0,0.0,0.042
