Step,Min,0-1,0-2,1-2,0-3,1-3,2-3,0-4,1-4,2-4,3-4
1,2.296,2.296,4.243,2.296,5.543,4.242,2.296,6.0,5.543,4.243,2.296,5.543,5.999,5.543,4.242,2.296,4.243,5.543,6.0,5.543,4.243,2.296,2.296,4.242,5.543,5.999,5.543,4.242,2.296,3.0,4.421,6.708,8.393,9.0,8.393,6.708,4.421,3.0,4.242,6.303,7.839,8.393,7.839,6.303,4.242,2.296,3.0,3.778,5.196,6.303,6.708,6.303,5.196,3.778,4.243,2.296,3.0,3.247,3.778,4.242,4.421,4.242,3.778,3.247,5.543,4.242,2.296,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,5.543,4.243,2.296,3.0,3.247,3.778,4.242,4.421,4.242,3.778,3.247,5.543,5.999,5.543,4.242,2.296,3.0,3.778,5.196,6.303,6.708,6.303,5.196,3.778,4.243,5.543,6.0,5.543,4.243,2.296,3.0,4.242,6.303,7.839,8.393,7.839,6.303,4.242,2.296,4.242,5.543,5.999,5.543,4.242,2.296
2,2.296,2.297,4.243,2.296,5.543,4.242,2.297,6.0,5.543,4.243,2.296,5.543,6.0,5.543,4.242,2.297,4.243,5.543,6.0,5.543,4.243,2.296,2.296,4.242,5.543,6.0,5.543,4.242,2.297,3.002,4.346,6.637,8.353,8.999,8.432,6.778,4.496,3.002,4.187,6.264,7.838,8.432,7.911,6.393,4.322,2.297,3.001,3.751,5.195,6.34,6.778,6.393,5.288,3.842,4.243,2.296,3.0,3.246,3.803,4.298,4.496,4.322,3.842,3.278,5.543,4.242,2.297,3.0,3.0,3.001,3.002,3.002,3.002,3.001,3.0,6.0,5.543,4.243,2.296,3.0,3.218,3.717,4.165,4.346,4.187,3.751,3.246,5.543,6.0,5.543,4.242,2.297,3.001,3.717,5.105,6.212,6.637,6.264,5.195,3.803,4.243,5.543,6.0,5.543,4.243,2.296,3.002,4.165,6.212,7.766,8.353,7.838,6.34,4.298,2.296,4.242,5.543,6.0,5.543,4.242,2.297
3,2.296,2.296,4.243,2.296,5.543,4.242,2.296,6.0,5.543,4.243,2.296,5.543,5.999,5.543,4.242,2.296,4.243,5.543,6.0,5.543,4.243,2.296,2.296,4.242,5.543,5.999,5.543,4.242,2.296,3.008,4.271,6.565,8.309,8.995,8.468,6.845,4.572,3.006,4.13,6.223,7.833,8.468,7.98,6.482,4.402,2.296,3.004,3.724,5.192,6.373,6.845,6.482,5.379,3.907,4.243,2.296,3.001,3.244,3.827,4.352,4.572,4.402,3.907,3.311,5.543,4.242,2.296,3.0,3.001,3.004,3.006,3.008,3.006,3.004,3.001,6.0,5.543,4.243,2.296,3.001,3.191,3.658,4.088,4.271,4.13,3.724,3.244,5.543,5.999,5.543,4.242,2.296,3.004,3.658,5.017,6.121,6.565,6.223,5.192,3.827,4.243,5.543,6.0,5.543,4.243,2.296,3.006,4.088,6.121,7.69,8.309,7.833,6.373,4.352,2.296,4.242,5.543,5.999,5.543,4.242,2.296
4,2.296,2.296,4.243,2.297,5.543,4.242,2.296,6.0,5.543,4.243,2.297,5.543,5.999,5.543,4.242,2.296,4.243,5.543,6.0,5.543,4.243,2.297,2.297,4.242,5.543,5.999,5.543,4.242,2.296,3.018,4.197,6.491,8.264,8.988,8.502,6.911,4.648,3.016,4.073,6.181,7.827,8.502,8.048,6.57,4.484,2.296,3.01,3.695,5.186,6.404,6.911,6.57,5.471,3.976,4.243,2.297,3.003,3.242,3.849,4.405,4.648,4.484,3.976,3.348,5.543,4.242,2.296,3.0,3.002,3.009,3.015,3.018,3.016,3.01,3.003,6.0,5.543,4.243,2.297,3.002,3.167,3.602,4.014,4.197,4.073,3.695,3.242,5.543,5.999,5.543,4.242,2.296,3.009,3.602,4.929,6.03,6.491,6.181,5.186,3.849,4.243,5.543,6.0,5.543,4.243,2.297,3.015,4.014,6.03,7.613,8.264,7.827,6.404,4.405,2.297,4.242,5.543,5.999,5.543,4.242,2.296
5,2.296,2.297,4.243,2.296,5.544,4.242,2.297,6.001,5.543,4.243,2.296,5.543,5.999,5.544,4.242,2.297,4.243,5.544,6.001,5.543,4.243,2.296,2.296,4.242,5.543,5.999,5.544,4.242,2.297,3.033,4.124,6.415,8.216,8.979,8.532,6.976,4.723,3.028,4.016,6.135,7.817,8.532,8.114,6.658,4.566,2.297,3.019,3.665,5.178,6.434,6.976,6.658,5.565,4.046,4.243,2.296,3.006,3.238,3.87,4.457,4.723,4.566,4.046,3.387,5.544,4.242,2.297,3.001,3.004,3.015,3.026,3.033,3.028,3.019,3.006,6.001,5.543,4.243,2.296,3.004,3.145,3.549,3.942,4.124,4.016,3.665,3.238,5.543,5.999,5.544,4.242,2.297,3.015,3.549,4.841,5.938,6.415,6.135,5.178,3.87,4.243,5.544,6.001,5.543,4.243,2.296,3.026,3.942,5.938,7.535,8.216,7.817,6.434,4.457,2.296,4.242,5.543,5.999,5.544,4.242,2.297
6,2.296,2.296,4.242,2.296,5.543,4.242,2.296,5.999,5.543,4.242,2.296,5.543,6.0,5.543,4.242,2.296,4.242,5.543,5.999,5.543,4.242,2.296,2.296,4.242,5.543,6.0,5.543,4.242,2.296,3.051,4.05,6.337,8.164,8.965,8.56,7.037,4.798,3.046,3.958,6.088,7.805,8.56,8.178,6.745,4.651,2.296,3.029,3.634,5.166,6.46,7.037,6.745,5.658,4.118,4.242,2.296,3.01,3.233,3.889,4.509,4.798,4.651,4.118,3.428,5.543,4.242,2.296,3.0,3.005,3.022,3.041,3.051,3.046,3.029,3.01,5.999,5.543,4.242,2.296,3.005,3.125,3.497,3.871,4.05,3.958,3.634,3.233,5.543,6.0,5.543,4.242,2.296,3.022,3.497,4.754,5.845,6.337,6.088,5.166,3.889,4.242,5.543,5.999,5.543,4.242,2.296,3.041,3.871,5.845,7.455,8.164,7.805,6.46,4.509,2.296,4.242,5.543,6.0,5.543,4.242,2.296
7,2.295,2.295,4.242,2.296,5.543,4.242,2.295,6.0,5.543,4.242,2.296,5.543,5.999,5.543,4.242,2.295,4.242,5.543,6.0,5.543,4.242,2.296,2.296,4.242,5.543,5.999,5.543,4.242,2.295,3.072,3.979,6.26,8.112,8.951,8.586,7.097,4.873,3.066,3.901,6.039,7.791,8.586,8.24,6.83,4.735,2.295,3.042,3.602,5.154,6.484,7.097,6.83,5.75,4.193,4.242,2.296,3.015,3.227,3.906,4.559,4.873,4.735,4.193,3.472,5.543,4.242,2.295,3.0,3.007,3.031,3.058,3.072,3.066,3.042,3.015,6.0,5.543,4.242,2.296,3.007,3.107,3.449,3.802,3.979,3.901,3.602,3.227,5.543,5.999,5.543,4.242,2.295,3.031,3.449,4.67,5.754,6.26,6.039,5.154,3.906,4.242,5.543,6.0,5.543,4.242,2.296,3.058,3.802,5.754,7.374,8.112,7.791,6.484,4.559,2.296,4.242,5.543,5.999,5.543,4.242,2.295
8,2.296,2.296,4.243,2.296,5.543,4.242,2.296,6.001,5.543,4.243,2.296,5.543,5.999,5.543,4.242,2.296,4.243,5.543,6.001,5.543,4.243,2.296,2.296,4.242,5.543,5.999,5.543,4.242,2.296,3.098,3.909,6.18,8.057,8.934,8.609,7.156,4.948,3.09,3.844,5.987,7.773,8.609,8.299,6.915,4.82,2.296,3.059,3.57,5.139,6.506,7.156,6.915,5.845,4.269,4.243,2.296,3.021,3.22,3.922,4.607,4.948,4.82,4.269,3.519,5.543,4.242,2.296,3.001,3.009,3.041,3.077,3.098,3.09,3.059,3.021,6.001,5.543,4.243,2.296,3.009,3.091,3.404,3.736,3.909,3.844,3.57,3.22,5.543,5.999,5.543,4.242,2.296,3.041,3.404,4.587,5.661,6.18,5.987,5.139,3.922,4.243,5.543,6.001,5.543,4.243,2.296,3.077,3.736,5.661,7.291,8.057,7.773,6.506,4.607,2.296,4.242,5.543,5.999,5.543,4.242,2.296
9,2.296,2.296,4.242,2.296,5.543,4.243,2.296,5.999,5.543,4.242,2.296,5.543,6.0,5.543,4.243,2.296,4.242,5.543,5.999,5.543,4.242,2.296,2.296,4.243,5.543,6.0,5.543,4.243,2.296,3.127,3.84,6.099,8.0,8.912,8.629,7.211,5.021,3.119,3.787,5.934,7.754,8.629,8.358,6.998,4.906,2.296,3.078,3.536,5.12,6.526,7.211,6.998,5.938,4.347,4.242,2.296,3.03,3.213,3.936,4.654,5.021,4.906,4.347,3.568,5.543,4.243,2.296,3.001,3.01,3.051,3.1,3.127,3.119,3.078,3.03,5.999,5.543,4.242,2.296,3.01,3.077,3.361,3.672,3.84,3.787,3.536,3.213,5.543,6.0,5.543,4.243,2.296,3.051,3.361,4.504,5.569,6.099,5.934,5.12,3.936,4.242,5.543,5.999,5.543,4.242,2.296,3.1,3.672,5.569,7.208,8.0,7.754,6.526,4.654,2.296,4.243,5.543,6.0,5.543,4.243,2.296
