Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
5.0,10.0,Goto,0.0,3.314,5.984,0.0,0.042
5.0,11.0,Goto,0.0,1.112,5.331,0.0,0.042
5.0,7.0,Goto,-2.331,1.888,3.0,0.0,0.042
5.0,3.0,Goto,2.331,-1.888,3.0,0.0,0.042
5.0,5.0,Goto,-1.888,-2.331,3.0,0.0,0.042
5.0,0.0,Goto,-0.314,2.984,3.0,0.0,0.042
5.0,4.0,Goto,0.314,-2.984,3.0,0.0,0.042
5.0,1.0,Goto,1.888,2.331,3.0,0.0,0.042
5.0,14.0,Goto,0.0,2.686,0.016,0.0,0.042
5.0,13.0,Goto,0.0,0.669,1.112,0.0,0.042
5.0,15.0,Goto,0.0,4.888,0.669,0.0,0.042
5.0,12.0,Goto,0.0,0.016,3.314,0.0,0.042
5.0,9.0,Goto,0.0,5.331,4.888,0.0,0.042
5.0,8.0,Goto,0.0,5.984,2.686,0.0,0.042
5.0,6.0,Goto,-2.984,-0.314,3.0,0.0,0.042
6.0,2.0,Goto,2.974,0.392,3.0,0.0,0.042
6.0,10.0,Goto,0.0,3.392,5.974,0.0,0.042
6.0,11.0,Goto,0.0,1.174,5.38,0.0,0.042
6.0,7.0,Goto,-2.38,1.826,3.0,0.0,0.042
6.0,3.0,Goto,2.38,-1.826,3.0,0.0,0.042
6.0,5.0,Goto,-1.826,-2.38,3.0,0.0,0.042
6.0,0.0,Goto,-0.392,2.974,3.0,0.0,0.042
6.0,4.0,Goto,0.392,-2.974,3.0,0.0,0.042
6.0,1.0,Goto,1.826,2.38,3.0,0.0,0.042
6.0,14.0,Goto,0.0,2.608,0.026,0.0,0.042
6.0,13.0,Goto,0.0,0.62,1.174,0.0,0.042
6.0,15.0,Goto,0.0,4.826,0.62,0.0,0.042
6.0,12.0,Goto,0.0,0.026,3.392,0.0,0.042
6.0,9.0,Goto,0.0,5.38,4.826,0.0,0.042
6.0,8.0,Goto,0.0,5.974,2.608,0.0,0.042
6.0,6.0,Goto,-2.974,-0.392,3.0,0.0,0.042
7.0,2.0,Goto,2.963,0.469,3.0,0.0,0.042
7.0,10.0,Goto,0.0,3.469,5.963,0.0,0.042
7.0,11.0,Goto,0.0,1.237,5.427,0.0,0.042
7.0,7.0,Goto,-2.427,1.763,3.0,0.0,0.042
7.0,3.0,Goto,2.427,-1.763,3.0,0.0,0.042
7.0,5.0,Goto,-1.763,-2.427,3.0,0.0,0.042
7.0,0.0,Goto,-0.469,2.963,3.0,0.0,0.042
7.0,4.0,Goto,0.469,-2.963,3.0,0.0,0.042
7.0,1.0,Goto,1.763,2.427,3.0,0.0,0.042
7.0,14.0,Goto,0.0,2.531,0.037,0.0,0.042
7.0,13.0,Goto,0.0,0.573,1.237,0.0,0.042
7.0,15.0,Goto,0.0,4.763,0.573,0.0,0.042
7.0,12.0,Goto,0.0,0.037,3.469,0.0,0.042
7.0,9.0,Goto,0.0,5.427,4.763,0.0,0.042
7.0,8.0,Goto,0.0,5.963,2.531,0.0,0.042
7.0,6.0,Goto,-2.963,-0.469,3.0,0.0,0.042
8.0,2.0,Goto,2.95,0.547,3.0,0.0,0.042
8.0,10.0,Goto,0.0,3.547,5.95,0.0,0.042
8.0,11.0,Goto,0.0,1.301,5.472,0.0,0.042
8.0,7.0,Goto,-2.472,1.699,3.0,0.0,0.042
8.0,3.0,Goto,2.472,-1.699,3.0,0.0,0.042
8.0,5.0,Goto,-1.699,-2.472,3.0,0.0,0.042
8.0,0.0,Goto,-0.547,2.95,3.0,0.0,0.042
8.0,4.0,Goto,0.547,-2.95,3.0,0.0,0.042
8.0,1.0,Goto,1.699,2.472,3.0,0.0,0.042
8.0,14.0,Goto,0.0,2.453,0.05,0.0,0.042
8.0,13.0,Goto,0.0,0.528,1.301,0.0,0.042
8.0,15.0,Goto,0.0,4.699,0.528,0.0,0.042
8.0,12.0,Goto,0.0,0.05,3.547,0.0,0.042
8.0,9.0,Goto,0.0,5.472,4.699,0.0,0.042
8.0,8.0,Goto,0.0,5.95,2.453,0.0,0.042
8.0,6.0,Goto,-2.95,-0.547,3.0,0.0,0.042
9.0,2.0,Goto,2.934,0.624,3.0,0.0,0.042
9.0,10.0,Goto,0.0,3.624,5.934,0.0,0.042
9.0,11.0,Goto,0.0,1.366,5.516,0.0,0.042
9.0,7.0,Goto,-2.516,1.634,3.0,0.0,0.042
9.0,3.0,Goto,2.516,-1.634,3.0,0.0,0.042
9.0,5.0,Goto,-1.634,-2.516,3.0,0.0,0.042
9.0,0.0,Goto,-0.624,2.934,3.0,0.0,0.042
9.0,4.0,Goto,0.624,-2.934,3.0,0.0,0.042
9.0,1.0,Goto,1.634,2.516,3.0,0.0,0.042
9.0,14.0,Goto,0.0,2.376,0.066,0.0,0.042
9.0,13.0,Goto,0.0,0.484,1.366,0.0,0.042
9.0,15.0,Goto,0.0,4.634,0.484,0.0,0.042
9.0,12.0,Goto,0.0,0.066,3.624,0.0,0.042
9.0,9.0,Goto,0.0,5.516,4.634,0.0,0.042
9.0,8.0,Goto,0.0,5.934,2.376,0.0,0.042
9.0,6.0,Goto,-2.934,-0.624,3.0,0.0,0.042
10.0,2.0,Goto,2.917,0.7,3.0,0.0,0.042
10.0,10.0,Goto,0.0,3.7,5.917,0.0,0.042
10.0,11.0,Goto,0.0,1.433,5.558,0.0,0.042
10.0,7.0,Goto,-2.558,1.567,3.0,0.0,0.042
10.0,3.0,Goto,2.558,-1.567,3.0,0.0,0.042
10.0,5.0,Goto,-1.567,-2.558,3.0,0.0,0.042
10.0,0.0,Goto,-0.7,2.917,3.0,0.0,0.042
10.0,4.0,Goto,0.7,-2.917,3.0,0.0,0.042
10.0,1.0,Goto,1.567,2.558,3.0,0.0,0.042
10.0,14.0,Goto,0.0,2.3,0.083,0.0,0.042
10.0,13.0,Goto,0.0,0.442,1.433,0.0,0.042
10.0,15.0,Goto,0.0,4.567,0.442,0.0,0.042
10.0,12.0,Goto,0.0,0.083,3.7,0.0,0.042
10.0,9.0,Goto,0.0,5.558,4.567,0.0,0.042
10.0,8.0,Goto,0.0,5.917,2.3,0.0,0.042
10.0,6.0,Goto,-2.917,-0.7,3.0,0.0,0.042
11.0,2.0,Goto,2.898,0.776,3.0,0.0,0.042
11.0,10.0,Goto,0.0,3.776,5.898,0.0,0.042
11.0,11.0,Goto,0.0,1.5,5.598,0.0,0.042
11.0,7.0,Goto,-2.598,1.5,3.0,0.0,0.042
11.0,3.0,Goto,2.598,-1.5,3.0,0.0,0.042
11.0,5.0,Goto,-1.5,-2.598,3.0,0.0,0.042
11.0,0.0,Goto,-0.776,2.898,3.0,0.0,0.042
11.0,4.0,Goto,0.776,-2.898,3.0,0.0,0.042
11.0,1.0,Goto,1.5,2.598,3.0,0.0,0.042
11.0,14.0,Goto,0.0,2.224,0.102,0.0,0.042
11.0,13.0,Goto,0.0,0.402,1.5,0.0,0.042
11.0,15.0,Goto,0.0,4.5,0.402,0.0,0.042
11.0,12.0,Goto,0.0,0.102,3.776,0.0,0.042
11.0,9.0,Goto,0.0,5.598,4.5,0.0,0.042
11.0,8.0,Goto,0.0,5.898,2.224,0.0,0.042
11.0,6.0,Goto,-2.898,-0.776,3.0,0.0,0.042
12.0,2.0,Goto,2.876,0.852,3.0,0.0,0.042
12.0,10.0,Goto,0.0,3.852,5.876,0.0,0.042
12.0,11.0,Goto,0.0,1.569,5.636,0.0,0.042
12.0,7.0,Goto,-2.636,1.431,3.0,0.0,0.042
12.0,3.0,Goto,2.636,-1.431,3.0,0.0,0.042
12.0,5.0,Goto,-1.431,-2.636,3.0,0.0,0.042
12.0,0.0,Goto,-0.852,2.876,3.0,0.0,0.042
12.0,4.0,Goto,0.852,-2.876,3.0,0.0,0.042
12.0,1.0,Goto,1.431,2.636,3.0,0.0,0.042
12.0,14.0,Goto,0.0,2.148,0.124,0.0,0.042
12.0,13.0,Goto,0.0,0.364,1.569,0.0,0.042
12.0,15.0,Goto,0.0,4.431,0.364,0.0,0.042
12.0,12.0,Goto,0.0,0.124,3.852,0.0,0.042
12.0,9.0,Goto,0.0,5.636,4.431,0.0,0.042
12.0,8.0,Goto,0.0,5.876,2.148,0.0,0.042
12.0,6.0,Goto,-2.876,-0.852,3.0,0.0,0.042
13.0,2.0,Goto,2.853,0.927,3.0,0.0,0.042
13.0,10.0,Goto,0.0,3.927,5.853,0.0,0.042
13.0,11.0,Goto,0.0,1.638,5.673,0.0,0.042
13.0,7.0,Goto,-2.673,1.362,3.0,0.0,0.042
13.0,3.0,Goto,2.673,-1.362,3.0,0.0,0.042
13.0,5.0,Goto,-1.362,-2.673,3.0,0.0,0.042
13.0,0.0,Goto,-0.927,2.853,3.0,0.0,0.042
13.0,4.0,Goto,0.927,-2.853,3.0,0.0,0.042
13.0,1.0,Goto,1.362,2.673,3.0,0.0,0.042
13.0,14.0,Goto,0.0,2.073,0.147,0.0,0.042
13.0,13.0,Goto,0.0,0.327,1.638,0.0,0.042
13.0,15.0,Goto,0.0,4.362,0.327,0.0,0.042
13.0,12.0,Goto,0.0,0.147,3.927,0.0,0.042
13.0,9.0,Goto,0.0,5.673,4.362,0.0,0.042
13.0,8.0,Goto,0.0,5.853,2.073,0.0,0.042
13.0,6.0,Goto,-2.853,-0.927,3.0,0.0,0.042
14.0,2.0,Goto,2.828,1.001,3.0,0.0,0.042
14.0,10.0,Goto,0.0,4.001,5.828,0.0,0.042
14.0,11.0,Goto,0.0,1.708,5.708,0.0,0.042
14.0,7.0,Goto,-2.708,1.292,3.0,0.0,0.042
14.0,3.0,Goto,2.708,-1.292,3.0,0.0,0.042
14.0,5.0,Goto,-1.292,-2.708,3.0,0.0,0.042
14.0,0.0,Goto,-1.001,2.828,3.0,0.0,0.042
14.0,4.0,Goto,1.001,-2.828,3.0,0.0,0.042
14.0,1.0,Goto,1.292,2.708,3.0,0.0,0.042
14.0,14.0,Goto,0.0,1.999,0.172,0.0,0.042
14.0,13.0,Goto,0.0,0.292,1.708,0.0,0.042
14.0,15.0,Goto,0.0,4.292,0.292,0.0,0.042
14.0,12.0,Goto,0.0,0.172,4.001,0.0,0.042
14.0,9.0,Goto,0.0,5.708,4.292,0.0,0.042
14.0,8.0,Goto,0.0,5.828,1.999,0.0,0.042
14.0,6.0,Goto,-2.828,-1.001,3.0,0.0,0.042
15.0,2.0,Goto,2.801,1.075,3.0,0.0,0.042
15.0,10.0,Goto,0.0,4.075,5.801,0.0,0.042
