Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
480,0,Goto,0,0.6,1.5,0,0.042
481,0,Goto,0,0.599,1.469,0,0.042
482,0,Goto,0,0.597,1.437,0,0.042
483,0,Goto,0,0.593,1.406,0,0.042
484,0,Goto,0,0.587,1.375,0,0.042
485,0,Goto,0,0.58,1.345,0,0.042
486,0,Goto,0,0.571,1.315,0,0.042
487,0,Goto,0,0.56,1.285,0,0.042
488,0,Goto,0,0.548,1.256,0,0.042
489,0,Goto,0,0.535,1.228,0,0.042
490,0,Goto,0,0.52,1.2,0,0.042
491,0,Goto,0,0.503,1.173,0,0.042
492,0,Goto,0,0.485,1.147,0,0.042
493,0,Goto,0,0.466,1.122,0,0.042
494,0,Goto,0,0.446,1.099,0,0.042
495,0,Goto,0,0.424,1.076,0,0.042
496,0,Goto,0,0.401,1.054,0,0.042
497,0,Goto,0,0.378,1.034,0,0.042
498,0,Goto,0,0.353,1.015,0,0.042
499,0,Goto,0,0.327,0.997,0,0.042
500,0,Goto,0,0.3,0.98,0,0.042
501,0,Goto,0,0.272,0.965,0,0.042
502,0,Goto,0,0.244,0.952,0,0.042
503,0,Goto,0,0.215,0.94,0,0.042
504,0,Goto,0,0.185,0.929,0,0.042
505,0,Goto,0,0.155,0.92,0,0.042
506,0,Goto,0,0.125,0.913,0,0.042
507,0,Goto,0,0.094,0.907,0,0.042
508,0,Goto,0,0.063,0.903,0,0.042
509,0,Goto,0,0.031,0.901,0,0.042
510,0,Goto,0,0.0,0.9,0,0.042
511,0,Goto,0,-0.031,0.901,0,0.042
512,0,Goto,0,-0.063,0.903,0,0.042
513,0,Goto,0,-0.094,0.907,0,0.042
514,0,Goto,0,-0.125,0.913,0,0.042
515,0,Goto,0,-0.155,0.92,0,0.042
516,0,Goto,0,-0.185,0.929,0,0.042
517,0,Goto,0,-0.215,0.94,0,0.042
518,0,Goto,0,-0.244,0.952,0,0.042
519,0,Goto,0,-0.272,0.965,0,0.042
520,0,Goto,0,-0.3,0.98,0,0.042
521,0,Goto,0,-0.327,0.997,0,0.042
522,0,Goto,0,-0.353,1.015,0,0.042
523,0,Goto,0,-0.378,1.034,0,0.042
524,0,Goto,0,-0.401,1.054,0,0.042
525,0,Goto,0,-0.424,1.076,0,0.042
526,0,Goto,0,-0.446,1.099,0,0.042
527,0,Goto,0,-0.466,1.122,0,0.042
528,0,Goto,0,-0.485,1.147,0,0.042
529,0,Goto,0,-0.503,1.173,0,0.042
530,0,Goto,0,-0.52,1.2,0,0.042
531,0,Goto,0,-0.535,1.228,0,0.042
532,0,Goto,0,-0.548,1.256,0,0.042
533,0,Goto,0,-0.56,1.285,0,0.042
534,0,Goto,0,-0.571,1.315,0,0.042
535,0,Goto,0,-0.58,1.345,0,0.042
536,0,Goto,0,-0.587,1.375,0,0.042
537,0,Goto,0,-0.593,1.406,0,0.042
538,0,Goto,0,-0.597,1.437,0,0.042
539,0,Goto,0,-0.599,1.469,0,0.042
540,0,Goto,0,-0.6,1.5,0,0.042
541,0,Goto,0,-0.599,1.531,0,0.042
542,0,Goto,0,-0.597,1.563,0,0.042
543,0,Goto,0,-0.593,1.594,0,0.042
544,0,Goto,0,-0.587,1.625,0,0.042
545,0,Goto,0,-0.58,1.655,0,0.042
546,0,Goto,0,-0.571,1.685,0,0.042
547,0,Goto,0,-0.56,1.715,0,0.042
548,0,Goto,0,-0.548,1.744,0,0.042
549,0,Goto,0,-0.535,1.772,0,0.042
550,0,Goto,0,-0.52,1.8,0,0.042
551,0,Goto,0,-0.503,1.827,0,0.042
552,0,Goto,0,-0.485,1.853,0,0.042
553,0,Goto,0,-0.466,1.878,0,0.042
554,0,Goto,0,-0.446,1.901,0,0.042
555,0,Goto,0,-0.424,1.924,0,0.042
556,0,Goto,0,-0.401,1.946,0,0.042
557,0,Goto,0,-0.378,1.966,0,0.042
558,0,Goto,0,-0.353,1.985,0,0.042
559,0,Goto,0,-0.327,2.003,0,0.042
560,0,Goto,0,-0.3,2.02,0,0.042
